key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
JVKWLWC,1915-04-30,0,Texas,regular,,Beaumont,0,,Fort Worth,3,,,1:19,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0,0,0,0,x,,,,
LBZNYHK,1915-04-30,0,Texas,regular,,Houston,7,,Shreveport,6,,,1:45,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",1,0,4,0,0,0,2,0,0,,,,,0,1,1,0,3,0,0,0,1,,,,
YCWNJMM,1915-04-30,0,Texas,regular,,San Antonio,3,,Waco,5,,,1:32,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,0,0,0,0,3,0,0,0,,,,,0,0,0,0,1,4,0,0,x,,,,
MZKYVWY,1915-04-30,0,Western Association,regular,,Paris,7,,Fort Smith,4,,,1:40,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",2,0,1,0,1,1,0,1,1,,,,,0,0,0,0,1,0,0,0,3,,,,
FZQHYPY,1915-04-30,0,Western Association,regular,,Tulsa,16,,Muskogee,0,,,2:05,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,3,0,1,0,1,3,4,4,,,,,0,0,0,0,0,0,0,0,0,,,,
DKYBJKV,1915-04-30,0,Western Association,regular,,McAlester,0,,Oklahoma City,6,,,1:40,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,0,0,0,0,0,0,0,0,,,,,1,2,0,1,0,2,0,0,x,,,,
TMJBTSH,1915-04-30,0,Western Association,regular,,Denison,8,,Sherman,0,,,1:50,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,2,0,0,2,1,1,0,2,,,,,0,0,0,0,0,0,0,0,0,,,,
VXRFGYR,1915-05-01,0,Dallas City,regular,,Texas Drug,4,,Brown Cracker,3,,,1:45,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,2,0,2,0,0,0,0,0,,,,,0,2,0,0,1,0,0,0,0,,,,
PNNCLFS,1915-05-01,0,Dallas City,regular,,Farm & Ranch,5,,Home Interurban,10,,,2:00,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",2,0,3,0,0,0,0,0,0,,,,,2,0,0,0,0,1,2,4,x,,,,
PYLFKGB,1915-05-01,0,Dallas City,regular,,Texas Company,1,,Western Union,7,,,1:25,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",1,0,0,0,0,0,0,0,0,,,,,1,1,0,0,0,1,1,3,x,,,,
ZDLCZFD,1915-05-01,0,Dallas Commercial,regular,,Texas Power & Light,7,,Magnolia,2,,,2:00,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",2,1,0,0,1,0,0,3,0,,,,,0,0,1,1,0,0,0,0,0,,,,
WFMFDXZ,1915-05-01,0,Dallas Commercial,regular,,Southwest General Electric,6,,Texas & Pacific,4,,,2:30,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,1,0,1,0,3,0,0,1,,,,,0,0,0,0,0,1,3,0,0,,,,
HDQGRGF,1915-05-01,0,Middle Texas,regular,,Belton,1,,Bartlett,2,,,1:33,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,1,0,x,,,,
SDGWWPJ,1915-05-01,0,Middle Texas,regular,,Taylor,6,,Brenham [I],3,,,2:00,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,1,0,3,0,2,0,0,0,,,,,0,0,0,0,3,0,0,0,0,,,,
HNHRRKN,1915-05-01,0,Middle Texas,regular,,Schulenburg,6,,Temple,3,,,1:45,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,3,0,0,0,1,0,2,,,,,1,0,0,0,2,0,0,0,0,,,,
DXSZJWF,1915-05-01,0,Texas,regular,,Galveston,5,,Dallas,6,,,2:30,,final,,#2,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,0,2,0,0,0,0,3,1,,,,3,0,0,0,0,0,0,2,0,0,,,
NGFNRRJ,1915-05-01,0,Texas,regular,,Beaumont,4,,Fort Worth,0,,,1:28,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,0,2,0,0,0,0,2,,,,,0,0,0,0,0,0,0,0,0,,,,
BHJZPNH,1915-05-01,0,Texas,regular,,Houston,6,,Shreveport,2,,,1:52,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,1,0,1,0,1,2,0,1,,,,,0,2,0,0,0,0,0,0,0,,,,
BNFDNNS,1915-05-01,0,Texas,regular,,San Antonio,4,,Waco,5,,,2:20,,final,,#2,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,0,1,1,1,0,1,0,,,,,0,1,0,0,1,0,0,0,3,,,,
XBWWFLF,1915-05-01,0,Western Association,regular,,Sherman,3,,Fort Smith,0,,,1:37,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,2,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
KSSRPZZ,1915-05-01,0,Western Association,regular,,Paris,6,,Muskogee,4,,,1:35,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,3,0,0,0,0,2,1,,,,,0,0,1,2,1,0,0,0,0,,,,
KCYNBNL,1915-05-01,0,Western Association,regular,,Denison,2,,Oklahoma City,5,,,1:48,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,1,0,0,0,0,1,0,,,,,0,1,0,0,2,0,1,1,x,,,,
MMXCMZK,1915-05-01,0,Western Association,regular,,McAlester,5,,Tulsa,4,,,2:00,,final,,,1915/1915-DMN/DMN-19150501.txt,"Dallas Morning News, May 2, 1915",0,0,0,0,0,2,0,0,3,,,,,1,0,1,1,0,0,0,0,1,,,,
PPTSPXC,1915-05-02,0,Middle Texas,regular,,Schulenburg,,,Belton,,,,1:45,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
GJYBVFH,1915-05-02,0,Middle Texas,regular,,Brenham [I],6,,Taylor,5,,,1:55,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",0,0,0,3,3,0,0,0,0,,,,,2,0,0,0,1,2,0,0,0,,,,
LZPQVHT,1915-05-02,0,Middle Texas,regular,,Bartlett,17,,Temple,12,,,2:15,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",0,2,2,8,3,0,0,1,1,,,,,4,1,0,0,2,5,0,0,0,,,,
LDZMSBC,1915-05-02,0,Texas,regular,,San Antonio,4,,Dallas,5,,,2:20,,final,,#1,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",0,0,0,0,0,0,0,4,0,,,,,0,2,1,1,0,0,0,0,1,,,,
VKKQBTZ,1915-05-02,0,Texas,regular,,Houston,6,,Fort Worth,4,,,1:50,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",2,4,0,0,0,0,0,0,0,,,,,4,0,0,0,0,0,0,0,0,,,,
GXDBCZC,1915-05-02,0,Texas,regular,,Beaumont,1,,Shreveport,5,,,1:44,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",0,0,1,0,0,0,0,0,0,,,,,0,3,0,2,0,0,0,0,0,,,,
BSJYVCR,1915-05-02,0,Texas,regular,,Galveston,3,,Waco,1,,,1:43,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",0,1,1,0,0,0,0,0,1,,,,,0,0,1,0,0,0,0,0,0,,,,
CRGBWQK,1915-05-02,0,Western Association,regular,,Sherman,,,Fort Smith,,,,,,postponed,Sunday law,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
LQLHXJS,1915-05-02,0,Western Association,regular,,Paris,4,,Muskogee,19,,,2:10,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",1,1,2,0,0,0,0,0,0,,,,,5,0,1,4,4,2,3,0,x,,,,
GQCRTWJ,1915-05-02,0,Western Association,regular,,Denison,1,,Oklahoma City,12,,,1:50,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",0,0,0,0,1,0,0,0,0,,,,,1,6,0,1,0,3,1,0,x,,,,
CYHLMQH,1915-05-02,0,Western Association,regular,,McAlester,12,,Tulsa,15,,,2:00,,final,,,1915/1915-DMN/DMN-19150502.txt,"Dallas Morning News, May 3, 1915",0,0,0,0,3,1,4,2,2,,,,,0,5,0,2,8,0,0,0,0,,,,
BMXFPGL,1915-05-03,0,Middle Texas,regular,,Schulenburg,,,Belton,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
JYXMVWD,1915-05-03,0,Middle Texas,regular,,Brenham [I],5,,Taylor,6,,,,,final,,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",0,0,0,0,1,1,0,2,1,,,,,0,0,0,0,1,2,0,3,0,,,,
HKRXGTY,1915-05-03,0,Middle Texas,regular,,Bartlett,,,Temple,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
YFBDMJC,1915-05-03,0,Texas,regular,,San Antonio,8,,Dallas,8,,,2:40,,completed early,darkness,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",1,0,1,3,0,0,2,1,0,0,,,,0,0,0,0,2,1,5,0,0,0,,,
NHGTYMG,1915-05-03,0,Texas,regular,,Houston,0,,Fort Worth,6,,,1:36,,final,,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",0,0,0,0,0,0,0,0,0,,,,,0,2,1,0,2,0,1,0,x,,,,
HQCSXMM,1915-05-03,0,Texas,regular,,Beaumont,4,,Shreveport,3,,,1:51,,final,,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",2,1,1,0,0,0,0,0,0,,,,,0,0,0,0,1,2,0,0,0,,,,
BGDSXNV,1915-05-03,0,Texas,regular,,Galveston,7,,Waco,0,,,2:06,,final,,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",3,1,1,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,,,,
WNRMDBG,1915-05-03,0,Western Association,regular,,Sherman,3,,Fort Smith,0,,,1:50,,final,,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",0,0,2,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
SBJCMNM,1915-05-03,0,Western Association,regular,,Paris,5,,Muskogee,9,,,1:50,,final,,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",0,0,0,0,2,0,0,3,0,,,,,0,5,0,4,0,0,0,0,x,,,,
WPMGDGR,1915-05-03,0,Western Association,regular,,Denison,8,,Oklahoma City,6,,,1:50,,final,,,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",2,0,1,0,0,0,2,1,2,,,,,0,2,0,0,1,2,1,0,0,,,,
RZLNCBT,1915-05-03,0,Western Association,regular,,McAlester,7,,Tulsa,8,,,2:05,,final,,#1,1915/1915-DMN/DMN-19150503.txt,"Dallas Morning News, May 4, 1915",1,1,0,1,0,2,1,0,1,0,,,,0,0,3,4,0,0,0,0,0,1,,,
SGPHXZG,1915-05-04,0,Middle Texas,regular,,Schulenburg,,,Belton,,,,1:50,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
MXTBTZQ,1915-05-04,0,Middle Texas,regular,,Brenham [I],2,,Taylor,3,,,1:30,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",0,0,0,1,0,0,1,0,0,,,,,0,0,0,1,0,0,1,1,0,,,,
SGVCMQL,1915-05-04,0,Middle Texas,regular,,Bartlett,,,Temple,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
DFTNYLB,1915-05-04,1,Texas,regular,,San Antonio,6,,Dallas,0,,,2:00,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",2,0,0,0,3,0,0,1,0,,,,,0,0,0,0,0,0,0,0,0,,,,
XQFFZPM,1915-05-04,2,Texas,regular,,San Antonio,2,,Dallas,3,,,1:11,,completed early,darkness,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",0,1,1,0,0,0,,,,,,,,0,0,0,0,3,0,,,,,,,
CNLYFVD,1915-05-04,0,Texas,regular,,Houston,1,,Fort Worth,2,,,1:38,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",0,0,0,0,0,1,0,0,0,,,,,0,0,1,0,0,0,1,0,x,,,,
QGVQDWV,1915-05-04,0,Texas,regular,,Beaumont,12,,Shreveport,7,,,2:07,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",3,0,3,0,1,0,4,0,1,,,,,3,1,0,0,2,1,0,0,0,,,,
NPWTBLW,1915-05-04,0,Texas,regular,,Galveston,11,,Waco,3,,,1:50,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",1,0,4,0,4,0,0,2,0,,,,,0,0,1,0,1,1,0,0,0,,,,
BCPSJHF,1915-05-04,0,Western Association,regular,,Denison,1,,Fort Smith,5,,,1:30,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",0,0,1,0,0,0,0,0,0,,,,,2,0,0,1,1,1,0,0,x,,,,
RBCJVYS,1915-05-04,0,Western Association,regular,,McAlester,2,,Muskogee,7,,,1:30,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",1,0,0,0,0,1,0,0,0,,,,,0,0,0,2,0,1,2,2,x,,,,
CFQPQRM,1915-05-04,0,Western Association,regular,,Sherman,6,,Oklahoma City,4,,,1:40,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",0,0,0,3,0,2,0,0,1,,,,,1,0,0,2,1,0,0,0,0,,,,
KBGKWXB,1915-05-04,0,Western Association,regular,,Paris,5,,Tulsa,0,,,1:35,,final,,,1915/1915-DMN/DMN-19150504.txt,"Dallas Morning News, May 5, 1915",0,0,0,0,0,2,2,1,0,,,,,0,0,0,0,0,0,0,0,0,,,,
TDHSZXY,1915-05-05,0,Middle Texas,regular,,Schulenburg,,,Bartlett,,,,1:30,,final,,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
QKMDPQZ,1915-05-05,0,Middle Texas,regular,,Belton,7,,Taylor,0,,,2:05,,final,,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",0,0,0,1,5,0,1,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
PJMPCJL,1915-05-05,0,Middle Texas,regular,,Brenham [I],3,,Temple,7,,,1:45,,final,,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",0,1,0,0,0,0,0,0,2,,,,,0,4,0,0,0,3,0,0,x,,,,
VNJYBHP,1915-05-05,0,Texas,regular,,Houston,9,,Dallas,0,,,,,final,,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
NZLCTTK,1915-05-05,0,Texas,regular,,San Antonio,,,Fort Worth,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
YMSMPYF,1915-05-05,0,Texas,regular,,Galveston,11,,Shreveport,4,,,1:50,,completed early,darkness,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",0,2,0,0,5,0,2,2,,,,,,0,0,2,0,0,0,2,0,,,,,
LXVKRMJ,1915-05-05,0,Texas,regular,,Beaumont,2,,Waco,0,,,1:27,,final,,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",0,0,0,0,0,1,0,0,1,,,,,0,0,0,0,0,0,0,0,0,,,,
BHDNLSK,1915-05-05,0,Western Association,regular,,Denison,6,,Fort Smith,8,,,1:50,,completed early,rain,#1,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",4,2,0,0,0,,,,,,,,,2,0,5,1,0,,,,,,,,
SRRWSVK,1915-05-05,0,Western Association,regular,,McAlester,,,Muskogee,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
RXNLDKG,1915-05-05,0,Western Association,regular,,Sherman,,,Oklahoma City,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
CYLVYPY,1915-05-05,0,Western Association,regular,,Paris,,,Tulsa,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150505.txt,"Dallas Morning News, May 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
RGFYWFP,1915-05-06,1,Middle Texas,regular,,Schulenburg,4,,Bartlett,2,,,2:08,,final,,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",0,1,0,1,0,0,1,1,0,,,,,0,0,0,0,0,0,0,2,0,,,,
FDFXRVV,1915-05-06,2,Middle Texas,regular,,Schulenburg,4,,Bartlett,4,,,2:16,,final,,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",1,1,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,3,0,0,0,1,,
FTNXSLX,1915-05-06,0,Middle Texas,regular,,Belton,9,,Taylor,7,,,1:52,,final,,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",3,0,2,2,0,2,0,0,0,,,,,0,0,3,0,2,0,0,2,0,,,,
VCBDSJH,1915-05-06,0,Middle Texas,regular,,Brenham [I],5,,Temple,6,,,1:50,,final,,#1,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",0,0,0,0,1,3,1,0,0,,,,,2,1,0,0,0,0,0,2,1,,,,
XQDKPFW,1915-05-06,0,Texas,regular,,Houston,,,Dallas,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
CFXHQDT,1915-05-06,0,Texas,regular,,San Antonio,,,Fort Worth,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
DQRCLKR,1915-05-06,0,Texas,regular,,Galveston,0,,Shreveport,0,,,:58,,completed early,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",0,0,0,0,0,,,,,,,,,0,0,0,0,0,,,,,,,,
SNHXGHF,1915-05-06,0,Texas,regular,,Beaumont,,,Waco,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
SZBMZKX,1915-05-06,0,Western Association,regular,,Denison,,,Fort Smith,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
FQBLHGG,1915-05-06,0,Western Association,regular,,McAlester,,,Muskogee,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
DNPCTBQ,1915-05-06,0,Western Association,regular,,Sherman,,,Oklahoma City,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
LZWWJKS,1915-05-06,0,Western Association,regular,,Paris,,,Tulsa,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150506.txt,"Dallas Morning News, May 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
MPFXXRD,1915-05-07,0,Middle Texas,regular,,Schulenburg,3,,Bartlett,1,,,1:28,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,1,0,0,1,0,1,0,0,,,,,0,0,0,1,0,0,0,0,0,,,,
SKPQYRH,1915-05-07,0,Middle Texas,regular,,Belton,2,,Taylor,9,,,1:45,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",1,0,0,0,0,0,1,0,0,,,,,0,1,4,0,0,2,2,0,x,,,,
VKBZCMF,1915-05-07,0,Middle Texas,regular,,Brenham [I],9,,Temple,10,,,1:55,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",4,0,0,5,0,0,0,0,0,,,,,0,0,2,3,0,4,0,1,X,,,,
MBCFPJJ,1915-05-07,1,Texas,regular,,Houston,5,,Dallas,2,,,1:55,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,0,1,0,0,3,0,1,,,,,0,0,0,1,1,0,0,0,0,,,,
LSRWCFB,1915-05-07,2,Texas,regular,,Houston,1,,Dallas,3,,,1:45,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,3,0,x,,,,
TZXNKCW,1915-05-07,1,Texas,regular,,San Antonio,2,,Fort Worth,6,,,1:54,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,1,0,1,0,0,0,0,0,,,,,0,1,4,1,0,0,0,0,x,,,,
CRBDFFT,1915-05-07,2,Texas,regular,,San Antonio,0,,Fort Worth,4,,,1:28,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,2,0,1,0,1,0,x,,,,
QHTPLVV,1915-05-07,0,Texas,regular,,Galveston,2,,Shreveport,7,,,2:00,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,1,0,0,1,0,0,0,,,,,0,0,1,3,1,0,0,2,x,,,,
LXYWXWN,1915-05-07,0,Texas,regular,,Beaumont,7,,Waco,2,,,1:48,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,0,2,0,2,1,0,2,,,,,0,0,0,0,1,1,0,0,0,,,,
WPCYYQY,1915-05-07,0,Western Association,regular,,McAlester,1,,Fort Smith,4,,,1:40,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,0,0,1,0,0,0,0,,,,,0,1,0,3,0,0,0,0,x,,,,
XKXCSYL,1915-05-07,0,Western Association,regular,,Denison,8,,Muskogee,9,,,2:05,,final,,#1,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,2,0,0,0,0,2,4,,,,,0,1,0,1,1,0,0,0,6,,,,
XQTSZBL,1915-05-07,0,Western Association,regular,,Paris,3,,Oklahoma City,0,,,1:40,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,0,0,2,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,,,,
RXXPJDQ,1915-05-07,0,Western Association,regular,,Sherman,3,,Tulsa,4,,,2:00,,final,,,1915/1915-DMN/DMN-19150507.txt,"Dallas Morning News, May 8, 1915",0,1,0,1,1,0,0,0,0,,,,,0,1,0,0,0,2,0,1,x,,,,
