game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Lelivelt,,Kansas City,1b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,10,0,0,1,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Mattick,,Kansas City,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Wortman,,Kansas City,ss,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,1,5,1,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Geibel,,Kansas City,c,8,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Moore,,Kansas City,c,9,4,0,,1,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,TOTALS,,Kansas City,,,34,1,,7,,,,,,,,,,,11,,,,,,,,,,,27,13,1,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Miller,,St. Paul,rf,1,2,1,,0,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Riggert,,St. Paul,cf,2,4,1,,3,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Niles,,St. Paul,2b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Cruise,,St. Paul,lf,4,5,2,,1,1,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Johnson,,St. Paul,c,5,4,3,,3,1,,,,,,,,,,,,,,,,,,,,,3,0,0,1,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Martin,,St. Paul,ss,6,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,3,3,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Dressen,,St. Paul,1b,7,4,3,,2,1,,,,,,,,,,,,,,,,,,,,,8,1,0,1,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Dyer,,St. Paul,3b,8,5,0,,2,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,Steele,,St. Paul,p,9,5,0,,0,,,,,,,,,,,,,,,,,4,2,,,,0,0,0,,,
d1c9f88a-9589-5b81-bfb9-63b7d0adf324,1915,American Association,1915-04-18,0,TOTALS,,St. Paul,,,37,10,6,12,,,,,,,,,,,8,,,,,,,,,,,27,10,1,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Barbeau,,Milwaukee,ss,1,5,1,,2,1,1,,,,,,,,,,,,,,,,,,,,1,2,1,1,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Slight,,Milwaukee,ph,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Clark,,Milwaukee,3b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Randall,,Milwaukee,lf,3,4,0,,1,1,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Beall,,Milwaukee,cf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Lewis,,Milwaukee,2b,5,2,1,,0,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Henning,,Milwaukee,lf,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Jones,,Milwaukee,1b,7,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,12,0,0,1,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Hughes,,Milwaukee,c,8,4,1,,0,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Dougherty,,Milwaukee,p,9,2,0,,0,,,,,,,,,,1,,,,,,,6,3,,,,0,4,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,TOTALS,,Milwaukee,,,31,5,,5,,,,,,,,,,,5,,,,,,,,,,,27,13,1,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Massey,,Minneapolis,lf,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Williams [p],,Minneapolis,p,10,0,0,,0,,,,,,,,2,,,,,1,,,3,1,1,,,,0,1,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Ingersoll,,Minneapolis,p,11,0,0,,0,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Mitchell,,Minneapolis,ph,12,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Gharrity,,Minneapolis,ph,13,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Clymer,,Minneapolis,cf,2,3,2,,2,,,1,,,,,,,,,,,,,,,,,,,6,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Williams [2b],,Minneapolis,2b,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Cashion,,Minneapolis,1b,4,4,2,,2,,1,,,,,,,,,,,,,,,,,,,,9,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Altizer,,Minneapolis,rf,5,1,1,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Jennings,,Minneapolis,ss,6,5,1,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Smith,,Minneapolis,3b,7,5,1,,2,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Sullivan,,Minneapolis,c,8,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,4,1,0,,,1
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,Hogue,,Minneapolis,p,9,2,0,,0,,,,,,,,,,,,,2,,,2,3,2,,,,0,0,0,,,
db85fa05-2abb-5f8f-ac6f-1daef33f23a8,1915,American Association,1915-04-18,0,TOTALS,,Minneapolis,,,30,9,,10,,,,,,,,,,,7,,,,,,,,,,,27,8,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Rath,,Kansas City,3b,1,5,1,,2,1,1,,,,,,,,,,,,,,,,,,,,0,2,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Allison,,Kansas City,p,10,2,2,,2,,,,,,,,,,,,,,,,,1,3,,,,0,1,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Hinchman,,Kansas City,2b,2,5,0,,0,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Compton,,Kansas City,cf,3,5,0,,3,,,,,,,,,,2,,,,,,,,,,,,2,1,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Titus,,Kansas City,rf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Lelivelt,,Kansas City,1b,5,4,2,,2,,,,,,,,,,,,,,,,,,,,,,11,1,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Mattick,,Kansas City,lf,6,2,2,,0,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Wortman,,Kansas City,ss,7,2,2,,0,,,,,,,,1,,,,,,,,,,,,,,1,4,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Moore,,Kansas City,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,George,,Kansas City,p,9,2,0,,1,1,,,,,,,,,,,,4,,,5,2,2,,,,1,2,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,TOTALS,,Kansas City,,,34,9,2,11,,,,,,,,,,,6,,,,,,,,,,,27,13,1,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Massey,,Minneapolis,rf,1,5,1,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Willey,,Minneapolis,p,10,3,1,,1,,,,,,,,,,,,,,,,,4,2,,,,0,0,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Clymer,,Minneapolis,cf,2,5,1,,2,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Williams,J.,Minneapolis,2b,3,5,0,,3,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Cashion,,Minneapolis,1b,4,5,1,,0,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Gooch,,Minneapolis,rf,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Altizer,,Minneapolis,rf,6,1,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Jennings,,Minneapolis,ss,7,4,0,,2,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Smith,,Minneapolis,3b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,Sullivan,,Minneapolis,c,9,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,4,1,1,,,1
04c240e4-58bb-5c60-8af8-9b58a689714b,1915,American Association,1915-04-19,0,TOTALS,,Minneapolis,,,37,5,2,10,,,,,,,,,,,8,,,,,,,,,,,24,9,2,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Roberts,,Chattanooga,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Melter,,Chattanooga,p,10,0,0,,0,,,,,,,,,,,,,1,3,,4,,1,,,,0,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Ross,,Chattanooga,p,11,3,1,,2,,1,,,,,,,,,,,,,,,4,3,,1,,0,3,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Starr,,Chattanooga,2b,2,3,1,,0,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Johnston,,Chattanooga,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Harris,,Chattanooga,1b,4,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,9,1,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,McCor'k,,Chattanooga,rf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Hickman,,Chattanooga,rf,6,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Graff,,Chattanooga,3b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Caveny,,Chattanooga,ss,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Kitchens,,Chattanooga,c,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,3,6,0,,,1
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,TOTALS,,Chattanooga,,,31,2,,5,,,,,,,,,,,5,,,,,,,,,,,24,17,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,King,,Nashville,cf,1,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Stark,,Nashville,ss,2,2,1,,2,,,,,,,,,,1,,,,,,,,,,,,0,4,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Baker,,Nashville,2b,3,4,1,,2,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Paulet,,Nashville,1b,4,2,1,,1,,1,,,,,,,,,,,,,,,,,,,,9,0,1,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Farmer,,Nashville,rf,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Dodge,,Nashville,3b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,McCabe,,Nashville,lf,7,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Smith,,Nashville,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,Berger,,Nashville,p,9,3,0,,0,,,,,,,,,,,,,,,,,2,9,1,,,0,2,0,,,
62d04e40-a28f-5edd-88a1-abd0e715ffb0,1915,Southern Association,1915-04-19,0,TOTALS,,Nashville,,,26,4,,8,,,,,,,,,,,2,,,,,,,,,,,27,9,1,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Barbeau,,Milwaukee,ss,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Hovlik,,Milwaukee,p,10,4,0,,0,,,,,,,,,,,,,,,,,2,6,,,,0,1,1,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Slight,,Milwaukee,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Clark,,Milwaukee,3b,2,2,0,,0,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Randall,,Milwaukee,rf,3,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Beall,,Milwaukee,cf,4,2,0,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Lewis,,Milwaukee,2b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Henning,,Milwaukee,lf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Brannon,,Milwaukee,lf,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Jones,,Milwaukee,1b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Hughes,,Milwaukee,c,9,4,0,,0,,,,,,,,,,,,,,,,,,,,,,11,1,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,TOTALS,,Milwaukee,,,33,0,,2,,,,,,,,,,,6,,,,,,,,,,,27,10,1,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Miller,,St. Paul,rf,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Riggert,,St. Paul,cf,2,5,1,,3,1,,,,,,,,,1,,,,,,,,,,,,1,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Niles,,St. Paul,2b,3,5,0,,2,1,,,,,,,1,,,,,,,,,,,,,,1,4,2,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Cruise,,St. Paul,lf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Johnson,,St. Paul,c,5,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Dressen,,St. Paul,1b,6,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,15,0,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Martin,,St. Paul,ss,7,3,1,,2,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Dyer,,St. Paul,3b,8,4,1,,0,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,Williams,,St. Paul,p,9,4,0,,1,,,,,,,,,,,,,,,,,4,4,,,,0,4,0,,,
70e9cc3e-e2d8-57ef-a38b-c83703eb728d,1915,American Association,1915-04-19,0,TOTALS,,St. Paul,,,33,4,,12,,,,,,,,,,,6,,,,,,,,,,,27,12,3,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Burch,,Columbus,rf,1,3,1,,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Bailey,,Columbus,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Benson,,Columbus,2b,2,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,2,3,2,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Shelton,,Columbus,cf,3,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,3,0,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Miller,,Columbus,1b,4,3,0,,2,1,,,,,,,1,,1,,,,,,,,,,,,11,0,0,1,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Johns,,Columbus,ss,5,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,4,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Daley,,Columbus,lf,6,4,1,,2,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Shovlin,,Columbus,3b,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,2,2,1,1,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Coleman,,Columbus,c,8,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,3,1,1,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Ferry,,Columbus,p,9,3,0,,0,,,,,,,,,,,,,,,,,2,3,,,,0,4,2,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,TOTALS,,Columbus,,,34,4,2,12,,,,,,,,,,,5,,,,,,,,,,,27,14,7,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,McMillan,,Indianapolis,ss,1,5,1,,2,,,,,,,,,,,,,,,,,,,,,,0,3,1,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Merz,,Indianapolis,p,10,1,0,,0,,,,,,,,,,,,,3,,,2,,1,,,,0,1,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Bronkie,,Indianapolis,3b,2,5,0,,2,,1,,,,,,,,,,,,,,,,,,,,3,6,1,2,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Kelly,,Indianapolis,cf,3,5,1,,0,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Metz,,Indianapolis,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,12,1,0,2,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Butcher,,Indianapolis,rf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Crandall,,Indianapolis,2b,6,2,1,,0,,,,,,,,1,,,,,,,,,,,,,,3,3,0,1,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Reilley,,Indianapolis,lf,7,3,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Gossett,,Indianapolis,c,8,4,1,,0,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,Willis,,Indianapolis,p,9,3,1,,1,,,,,,,,,,,,,6,,,4,1,,,,,0,0,0,,,
9b7a36ca-ef7a-5c34-bfb6-9cc9e3f04f74,1915,American Association,1915-04-19,0,TOTALS,,Indianapolis,,,36,6,2,8,,,,,,,,,,,7,,,,,,,,,,,27,17,2,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,Carroll,,Birmingham,1b,1,1,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,Robertson,,Birmingham,p,10,3,0,,2,,,,,,,,,,,,,,,,,2,4,,,,2,3,0,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,Hale,,Birmingham,c,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,Stewart,,Birmingham,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,Clark,,Birmingham,2b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,Sloan,,Birmingham,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,McBride,,Birmingham,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
a1ed0f85-9d07-5e0c-a994-bc3b112d1c64,1915,Southern Association,1915-04-19,0,Hemingway,,Birmingham,3b,7,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
