key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16
CHSHFXK,1909-07-29,0,Carolina Association,regular,,Anderson,9,,Spartanburg,8,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 30, 1909",2,1,1,2,0,0,3,0,0,,,,,,,,2,0,0,0,2,1,0,2,1,,,,,,,
QGCYPMD,1909-07-29,0,Carolina Association,regular,,Greenville,7,,Winston-Salem,4,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 30, 1909",0,6,0,0,0,0,0,0,1,,,,,,,,1,0,0,0,0,3,0,0,0,,,,,,,
FGKRWVR,1909-07-30,1,Carolina Association,regular,,Greensboro,0,,Charlotte,4,,1200,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 31, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,3,0,0,1,0,0,0,0,x,,,,,,,
BTDDSVV,1909-07-30,2,Carolina Association,regular,,Greensboro,3,,Charlotte,0,,1500,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 31, 1909",0,1,0,0,0,0,0,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
XJPGRGB,1909-07-30,0,Carolina Association,regular,,Anderson,2,,Spartanburg,0,,,2:20,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 31, 1909",0,0,0,0,0,0,0,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
XCQGJXN,1909-07-30,1,Carolina Association,regular,,Greenville,1,,Winston-Salem,4,,,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 31, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,0,0,1,0,1,2,0,0,x,,,,,,,
WDWJLZV,1909-07-30,2,Carolina Association,regular,,Greenville,5,,Winston-Salem,2,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 31, 1909",0,0,0,0,1,0,0,0,4,,,,,,,,1,0,0,0,0,1,0,0,0,,,,,,,
DSZQCHL,1909-07-31,0,Carolina Association,regular,,Greensboro,0,,Charlotte,1,,1500,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 1, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYYPFDV,1909-07-31,0,Carolina Association,regular,,Anderson,5,,Spartanburg,2,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 1, 1909",1,2,1,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,,,,,,,
KZGTLXB,1909-07-31,0,Carolina Association,regular,,Greenville,1,,Winston-Salem,0,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 1, 1909",0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
ZPZVSCN,1909-08-02,0,Carolina Association,regular,,Greenville,,,Anderson,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXKTVNY,1909-08-02,0,Carolina Association,regular,,Winston-Salem,,,Charlotte,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPJCYXV,1909-08-02,0,Carolina Association,regular,,Greensboro,,,Spartanburg,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Cahrlotte Observer Aug 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMGQTZR,1909-08-03,0,Carolina Association,regular,,Greenville,2,,Anderson,1,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 4, 1909",0,0,0,0,0,0,0,0,2,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
BBNJYVC,1909-08-03,0,Carolina Association,regular,,Winston-Salem,,,Charlotte,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 4, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VYTZYWM,1909-08-03,0,Carolina Association,regular,,Greensboro,,,Spartanburg,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 4, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXPRFPC,1909-08-04,0,Carolina Association,regular,,Winston-Salem,2,,Anderson,0,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 5, 1909",0,0,0,0,0,2,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
RSZKVZR,1909-08-04,0,Carolina Association,regular,,Spartanburg,7,,Charlotte,1,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 5, 1909",1,0,0,3,2,0,0,1,0,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,
HVDQXCS,1909-08-04,0,Carolina Association,regular,,Greensboro,0,,Greenville,1,,600,,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Aug 5, 1909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JYVTGFT,1909-08-05,0,Carolina Association,regular,,Winston-Salem,1,,Anderson,2,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 6, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,2,0,0,0,0,0,0,0,x,,,,,,,
LNLQYSF,1909-08-05,1,Carolina Association,regular,,Spartanburg,2,,Charlotte,6,,900,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 6, 1909",0,0,2,0,0,0,0,0,0,,,,,,,,2,0,0,1,0,3,0,0,x,,,,,,,
YKZHNQJ,1909-08-05,2,Carolina Association,regular,,Spartanburg,0,,Charlotte,1,,1200,1:10,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 6, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
ZDZQSNL,1909-08-05,1,Carolina Association,regular,,Greensboro,3,,Greenville,0,,450,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 6, 1909",2,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
BSFWKGX,1909-08-05,2,Carolina Association,regular,,Greensboro,8,,Greenville,6,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 6, 1909",0,0,1,4,1,0,1,1,0,,,,,,,,0,0,0,3,0,2,1,0,0,,,,,,,
NNMJXHC,1909-08-06,0,Carolina Association,regular,,Greensboro,3,,Anderson,1,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 7, 1909",0,0,0,0,0,2,1,0,0,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,
MYXJDHK,1909-08-06,0,Carolina Association,regular,,Charlotte,4,,Greenville,5,,300,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 7, 1909",1,0,1,0,0,2,0,0,0,,,,,,,,3,0,0,1,1,0,0,0,x,,,,,,,
KNLNZLT,1909-08-06,0,Carolina Association,regular,,Winston-Salem,5,,Spartanburg,4,,,2:15,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 7, 1909",3,0,0,0,0,0,1,0,0,0,1,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,
FHQYMTN,1909-08-07,1,Carolina Association,regular,,Greensboro,0,,Anderson,10,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 8, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,7,3,0,0,0,0,0,0,x,,,,,,,
DZTLKSC,1909-08-07,2,Carolina Association,regular,,Greensboro,6,,Anderson,3,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 8, 1909",0,2,0,0,0,1,3,0,0,,,,,,,,0,0,0,0,0,0,0,0,3,,,,,,,
WZWSPWB,1909-08-07,0,Carolina Association,regular,,Charlotte,0,,Greenville,3,,800,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 8, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,0,1,1,0,1,0,0,0,x,,,,,,,
YXPSQPJ,1909-08-07,0,Carolina Association,regular,,Winston-Salem,4,,Spartanburg,7,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 8, 1909",0,1,0,1,0,0,2,0,0,,,,,,,,3,0,0,0,4,0,0,0,x,,,,,,,
CNQYBMC,1909-08-09,0,Carolina Association,regular,,Greenville,0,,Charlotte,6,,800,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 10, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,2,0,0,0,0,0,4,0,x,,,,,,,
TGJHHVS,1909-08-09,0,Carolina Association,regular,,Spartanburg,1,,Greensboro,3,,800,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 10, 1909",0,0,0,0,1,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,2,x,,,,,,,
MVPRSKV,1909-08-09,0,Carolina Association,regular,,Anderson,0,,Winston-Salem,3,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 10, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,2,0,0,0,0,0,0,1,x,,,,,,,
QKVGNFD,1909-08-10,0,Carolina Association,regular,,Greenville,0,,Charlotte,3,,700,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 11, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,3,0,0,0,0,0,x,,,,,,,
TWJTMQH,1909-08-10,0,Carolina Association,regular,,Spartanburg,4,,Greensboro,5,,1000,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 11, 1909",0,0,1,0,0,0,1,0,2,,,,,,,,1,3,1,0,0,0,0,0,x,,,,,,,
ZRQCVZJ,1909-08-10,0,Carolina Association,regular,,Anderson,3,,Winston-Salem,6,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 11, 1909",0,1,0,0,0,2,0,0,0,,,,,,,,0,0,0,0,4,0,2,0,x,,,,,,,
KYXBZQC,1909-08-11,0,Carolina Association,regular,,Spartanburg,0,,Charlotte,6,,800,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 12, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,4,0,0,1,0,0,1,0,x,,,,,,,
RLWCTQY,1909-08-11,0,Carolina Association,regular,,Anderson,3,,Greensboro,0,,1200,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 12, 1909",1,1,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
DMMLGMX,1909-08-11,1,Carolina Association,regular,,Greenville,6,,Winston-Salem,4,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 12, 1909",5,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,1,3,0,0,0,0,,,,,,,
WPZVWGG,1909-08-11,2,Carolina Association,regular,,Greenville,1,,Winston-Salem,3,,,1:20,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090805.txt,"The Charlotte Observer Aug 12, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,2,0,1,0,0,0,0,0,x,,,,,,,
VSHFCVV,1909-08-12,0,Carolina Association,regular,,Spartanburg,0,,Charlotte,3,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 13, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,3,0,0,0,0,0,0,0,x,,,,,,,
PKSJNQP,1909-08-12,0,Carolina Association,regular,,Anderson,2,,Greensboro,1,,1500,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 13, 1909",0,0,2,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,
LRMRVMR,1909-08-12,0,Carolina Association,regular,,Greenville,1,,Winston-Salem,2,,,1:50,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 13, 1909",0,0,0,0,0,0,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,1,0,1,,,,,
GQPFQJR,1909-08-13,0,Carolina Association,regular,,Anderson,3,,Charlotte,1,,950,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 14, 1909",0,1,0,0,0,0,0,0,2,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,
YGDQZLW,1909-08-13,0,Carolina Association,regular,,Greenville,0,,Greensboro,3,,1000,1:20,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 14, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,3,0,0,0,0,0,0,0,x,,,,,,,
NDDQJJD,1909-08-13,1,Carolina Association,regular,,Spartanburg,0,,Winston-Salem,8,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 14, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,1,3,2,0,0,x,,,,,,,
FYGCGRY,1909-08-13,2,Carolina Association,regular,,Spartanburg,3,,Winston-Salem,4,,,2:15,,,,2,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 14, 1909",3,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,3,0,0,0,0,0,0,0,0,1,,,,
HYWGGQN,1909-08-14,0,Carolina Association,regular,,Anderson,2,,Charlotte,0,,1000,2:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 15, 1909",0,0,0,1,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
LPRPHXQ,1909-08-14,0,Carolina Association,regular,,Greenville,3,,Greensboro,1,,1000,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 15, 1909",1,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,
PRKJNJM,1909-08-14,1,Carolina Association,regular,,Spartanburg,0,,Winston-Salem,1,,,1:10,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 15, 1909",0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,1,x,,,,,,,,,
SQKFRHF,1909-08-14,2,Carolina Association,regular,,Spartanburg,0,,Winston-Salem,2,,,1:05,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 15, 1909",0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,2,x,,,,,,,,,
TZBVDVQ,1909-08-16,0,Carolina Association,regular,,Greensboro,2,,Charlotte,0,,900,1:25,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 17, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THMVMCH,1909-08-16,1,Carolina Association,regular,,Winston-Salem,0,,Greenville,5,,1000,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 17, 1909",0,0,0,0,0,0,0,,,,,,,,,,0,5,0,0,0,0,x,,,,,,,,,
KCQDLFT,1909-08-16,2,Carolina Association,regular,,Winston-Salem,0,,Greenville,1,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 17, 1909",0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,x,,,,,,,,,
TCTXHTR,1909-08-16,0,Carolina Association,regular,,Anderson,10,,Spartanburg,3,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 16, 1909",0,3,1,2,0,3,1,0,0,,,,,,,,0,0,0,0,2,0,0,0,1,,,,,,,
NDGQZWP,1909-08-17,0,Carolina Association,regular,,Greensboro,4,,Charlotte,0,,1000,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 18, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQKPDVW,1909-08-17,1,Carolina Association,regular,,Winston-Salem,5,,Greenville,2,,1000,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 18, 1909",4,0,0,0,0,0,0,1,,,,,,,,,0,0,0,2,0,0,0,,,,,,,,,
KMPQCNW,1909-08-17,2,Carolina Association,regular,,Winston-Salem,7,,Greenville,2,,1200,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 18, 1909",0,0,0,2,0,0,0,0,0,5,,,,,,,0,0,0,0,0,1,1,0,0,0,,,,,,
NPSWTTB,1909-08-17,0,Carolina Association,regular,,Anderson,1,,Spartanburg,5,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 18, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,1,0,4,0,0,x,,,,,,,
QFRDTHQ,1909-08-18,1,Carolina Association,regular,,Greenville,4,,Anderson,5,,,1:50,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 19, 1909",1,0,2,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0,1,,,,,,,
PPFXVCS,1909-08-18,2,Carolina Association,regular,,Greenville,6,,Anderson,5,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 19, 1909",0,0,0,0,0,0,2,4,0,,,,,,,,1,0,0,0,0,1,0,0,3,,,,,,,
ZBBQDRH,1909-08-18,1,Carolina Association,regular,,Winston-Salem,4,,Charlotte,3,,900,1:15,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 19, 1909",0,0,0,1,0,0,3,,,,,,,,,,0,0,3,0,0,0,0,,,,,,,,,
RNGYTBH,1909-08-18,2,Carolina Association,regular,,Winston-Salem,0,,Charlotte,0,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRSGMBC,1909-08-18,1,Carolina Association,regular,,Greensboro,4,,Spartanburg,1,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 19,1909",0,0,4,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,
PTSSJNL,1909-08-18,2,Carolina Association,regular,,Greensboro,5,,Spartanburg,2,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090812.txt,"The Charlotte Observer Aug 19, 1909",0,0,2,0,0,2,1,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,,,,,,,
QGXMHCM,1909-08-19,0,Carolina Association,regular,,Greenville,6,,Anderson,7,,,,,,,2,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 20, 1909",1,0,2,0,0,2,0,1,0,0,0,,,,,,0,0,0,2,2,0,0,0,2,0,1,,,,,
PXZXSHT,1909-08-19,1,Carolina Association,regular,,Winston-Salem,0,,Charlotte,6,,750,1:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 20, 1909",0,0,0,0,0,0,,,,,,,,,,,3,1,1,0,0,1,,,,,,,,,,
BNQXSWZ,1909-08-19,2,Carolina Association,regular,,Winston-Salem,3,,Charlotte,0,,800,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 20, 1909",0,0,1,0,2,0,0,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
BMLMCSP,1909-08-20,0,Carolina Association,regular,,Spartanburg,1,,Greensboro,2,,1000,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 21, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,0,0,2,0,0,0,0,0,x,,,,,,,
CYFPQYW,1909-08-20,0,Carolina Association,regular,,Anderson,2,,Greenville,2,,900,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 21, 1909",0,1,1,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,2,0,0,,,,,
RPRYRCV,1909-08-20,0,Carolina Association,regular,,Charlotte,2,,Winston-Salem,1,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 21, 1909",1,0,0,0,0,0,0,0,0,1,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,
CZDFZJH,1909-08-21,0,Carolina Association,regular,,Spartanburg,0,,Greensboro,11,,1500,1:38,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 22, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,2,1,0,0,0,2,5,1,x,,,,,,,
BQXNLLB,1909-08-21,1,Carolina Association,regular,,Anderson,5,,Greenville,6,,600,,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 22, 1909",0,2,0,2,0,0,1,0,0,,,,,,,,0,2,0,3,0,0,0,0,1,,,,,,,
WWCCQGF,1909-08-21,2,Carolina Association,regular,,Anderson,0,,Greenville,2,,1000,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 22, 1909",0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,1,0,x,,,,,,,,,
DNTRSKY,1909-08-21,0,Carolina Association,regular,,Charlotte,4,,Winston-Salem,3,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 22, 1909",1,2,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,1,1,0,,,,,,,
NQDRGPR,1909-08-23,0,Carolina Association,regular,,Spartanburg,0,,Anderson,4,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 24, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,1,0,2,x,,,,,,,
NDHSCGJ,1909-08-23,0,Carolina Association,regular,,Charlotte,3,,Greensboro,2,,1200,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 24, 1909",3,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,1,0,,,,,,,
GBRYSTR,1909-08-23,1,Carolina Association,regular,,Greenville,16,,Winston-Salem,1,,,1:25,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 24, 1909",1,5,2,1,6,0,1,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,
TFBGZPS,1909-08-23,2,Carolina Association,regular,,Greenville,4,,Winston-Salem,0,,,1:05,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 24, 1909",1,0,3,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
VXZGXXL,1909-08-24,0,Carolina Association,regular,,Spartanburg,3,,Anderson,13,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 25, 1909",0,1,1,3,0,1,0,0,0,,,,,,,,1,0,0,0,0,11,0,1,x,,,,,,,
XGVTVKZ,1909-08-24,0,Carolina Association,regular,,Charlotte,1,,Greensboro,5,,1500,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 25, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,3,0,0,0,1,x,,,,,,,
QQXPYJP,1909-08-24,0,Carolina Association,regular,,Greenville,2,,Winston-Salem,3,,,1:35,,,,2,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 25, 1909",1,0,0,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,1,,,,,,,
JCCSJTN,1909-08-25,0,Carolina Association,regular,,Anderson,6,,Charlotte,4,,700,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 26, 1909",1,0,0,0,2,0,3,0,0,,,,,,,,2,0,0,0,0,1,0,1,0,,,,,,,
TSSVMYX,1909-08-25,0,Carolina Association,regular,,Winston-Salem,1,,Greensboro,6,,1200,1:25,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 26, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,2,0,0,0,1,0,3,0,x,,,,,,,
KBBYLTH,1909-08-25,0,Carolina Association,regular,,Greenville,18,,Spartanburg,5,,,2:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090819.txt,"The Charlotte Observer Aug 26, 1909",5,1,0,6,4,0,0,1,1,,,,,,,,0,0,0,3,0,0,0,0,2,,,,,,,
PHXGNHR,1909-08-26,0,Carolina Association,regular,,Anderson,4,,Charlotte,1,,700,2:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090826.txt,"The Charlotte Observer Aug 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYZRBNF,1909-08-26,0,Carolina Association,regular,,Winston-Salem,2,,Greensboro,3,,1200,1:35,,,,2,data/boxscores/transcript/1909/1909-CO/CO-19090826.txt,"The Charlotte Observer Aug 27, 1909",0,2,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,1,0,0,0,1,,,,,,,
QTDRBYK,1909-08-26,0,Carolina Association,regular,,Greenville,10,,Spartanburg,0,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090826.txt,"The Charlotte Observer Aug 27, 1909",4,0,0,0,4,0,2,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
