game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Raedel,,Albuquerque,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Irion,,Albuquerque,p,9,3,0,,0,,,,,,,,,,,,,,,,,,2,,,,0,6,0,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,TOTALS,,Albuquerque,,,34,3,,6,,,,,,,,,,,4,2,,,,,,,,,,27,22,2,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Stadelli,,Tucson,lf,1,4,2,,2,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Stroloff,,Tucson,2b,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Rader,,Tucson,ss,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,MacMurdo,,Tucson,1b,4,5,1,,3,3,,,,,,,,,,,,,,,,,,,,,14,1,0,1,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Felts,,Tucson,cf,5,4,2,,3,2,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Callan,,Tucson,c,6,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,4,0,0,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,McGeehan,,Tucson,3b,7,3,0,,2,,,,,,,,1,,,,,,,,,,,,,,0,0,1,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Fulweider,,Tucson,rf,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,Slagle,,Tucson,p,9,4,0,,1,,,,,,,,,,,,,,,,,,3,,,,0,2,0,,,
0060d1d6-1d86-5b50-9e70-d76f8fd170de,1915,Rio Grande Association,1915-06-20,0,TOTALS,,Tucson,,,36,7,,13,,,,,,,,,,,6,2,,,,,,,,,,27,11,2,,,
18366a02-aca4-5487-8ab4-08ffb23143c6,1915,Rio Grande Association,1915-06-20,1,McGlynn,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18366a02-aca4-5487-8ab4-08ffb23143c6,1915,Rio Grande Association,1915-06-20,1,Knight,,El Paso,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18366a02-aca4-5487-8ab4-08ffb23143c6,1915,Rio Grande Association,1915-06-20,1,Bliss,,El Paso,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18366a02-aca4-5487-8ab4-08ffb23143c6,1915,Rio Grande Association,1915-06-20,1,TOTALS,,El Paso,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,4,,,
18366a02-aca4-5487-8ab4-08ffb23143c6,1915,Rio Grande Association,1915-06-20,1,Hall,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18366a02-aca4-5487-8ab4-08ffb23143c6,1915,Rio Grande Association,1915-06-20,1,Lynn,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18366a02-aca4-5487-8ab4-08ffb23143c6,1915,Rio Grande Association,1915-06-20,1,TOTALS,,Phoenix,,,,11,,19,,,,,,,,,,,,,,,,,,,,,,,,0,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,Kallio,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,Beer,,El Paso,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,Bliss,,El Paso,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,TOTALS,,El Paso,,,,8,,16,,,,,,,,,,,,,,,,,,,,,,,,4,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,Hall,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,Toner,,Phoenix,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,Lynn,,Phoenix,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3aa2195-cfb8-5944-b11f-7ae35acc7168,1915,Rio Grande Association,1915-06-20,2,TOTALS,,Phoenix,,,,7,,16,,,,,,,,,,,,,,,,,,,,,,,,2,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Murphy,,Albuquerque,cf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Russell,,Albuquerque,p,10,4,0,,0,,,,,,,,,,,,,8,,,13,2,2,1,,,1,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Humphries,,Albuquerque,ss,2,3,1,,2,2,,,,,,,,1,,,,,,,,,,,,,1,2,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Huelsman,,Albuquerque,rf,3,4,1,,2,,,1,,,,,,,,,,,,,,,,,,,1,1,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Herriott,,Albuquerque,1b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,French,,Albuquerque,2b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Davis,,Albuquerque,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,McNeil,,Albuquerque,lf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Raedel,,Albuquerque,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Jordan,,Albuquerque,p,9,0,0,,0,,,,,,,,,,,,,1,,,7,,,,,,0,0,1,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,TOTALS,,Albuquerque,,,35,3,,7,,,,,,,,,,,4,3,,,,,,,,,,27,9,1,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Mathes,,El Paso,1b,1,5,2,,1,,,,,,,,1,,1,,,,,,,,,,,,3,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Perrine,,El Paso,2b,2,6,1,,2,2,,,,,,,,,,,,,,,,,,,,,6,1,1,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Bauer,,El Paso,cf,3,5,4,,3,,,,,,,,,,2,,,,,,,,,,,,7,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Duddy,,El Paso,3b,4,5,2,,3,,2,,,,,,,,,,,,,,,,,,,,1,4,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Bliss,,El Paso,c,5,3,0,,2,,,,,,,,,1,,,,,,,,,,,,,4,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Thompson,,El Paso,rf,6,5,1,,2,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Pendleton,,El Paso,ss,7,4,1,,2,,1,,,,,1,,,,,,,,,,,,,,,2,0,2,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Pfleiger,,El Paso,lf,8,4,1,,4,,,,,,,,,1,,,,,,,,,,,,,2,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,Knight,,El Paso,p,9,5,1,,1,,,,,,,,,,,,,,,,,,3,,,,0,0,0,,,
8042771e-982a-5dad-8dba-98f6c122d741,1915,Rio Grande Association,1915-06-22,0,TOTALS,,El Paso,,,42,13,,20,,,,,,,,,,,8,1,,,,,,,,,,27,5,3,,,
df5da2e6-e448-544c-b547-8cf8896dde40,1915,Rio Grande Association,1915-06-22,0,McCreary,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5da2e6-e448-544c-b547-8cf8896dde40,1915,Rio Grande Association,1915-06-22,0,Hall,,Phoenix,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5da2e6-e448-544c-b547-8cf8896dde40,1915,Rio Grande Association,1915-06-22,0,Nutt,,Phoenix,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5da2e6-e448-544c-b547-8cf8896dde40,1915,Rio Grande Association,1915-06-22,0,TOTALS,,Phoenix,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5da2e6-e448-544c-b547-8cf8896dde40,1915,Rio Grande Association,1915-06-22,0,McConnell,,Tucson,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5da2e6-e448-544c-b547-8cf8896dde40,1915,Rio Grande Association,1915-06-22,0,Callan,,Tucson,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5da2e6-e448-544c-b547-8cf8896dde40,1915,Rio Grande Association,1915-06-22,0,TOTALS,,Tucson,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Murphy,,Albuquerque,cf,1,3,1,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Humphries,,Albuquerque,ss,2,5,1,,4,1,,,,,,,,,,,,,,,,,,,,,1,7,1,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Herriott,,Albuquerque,1b,3,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,11,2,0,2,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,French,,Albuquerque,2b,4,5,0,,3,1,,,,,,,,,,,,,,,,,,,,,4,3,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Davis,,Albuquerque,3b,5,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,McNeal,,Albuquerque,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Raedel,,Albuquerque,c,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,5,3,1,1,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Russell,,Albuquerque,rf,8,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Fleharty,,Albuquerque,p,9,4,0,,2,,,,,,,,,,,,,,,,,3,3,2,,,0,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,TOTALS,,Albuquerque,,,38,4,,12,,,,,,,,,,,11,,,,,,,,,,,27,15,2,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Mathes,,El Paso,1b,1,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,11,0,0,1,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Perrine,,El Paso,2b,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Bauer,,El Paso,cf,3,5,1,,2,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Duddy,,El Paso,3b,4,4,2,,3,,,1,,,,,,,,,,,,,,,,,,,2,1,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Bliss,,El Paso,c,5,4,2,,2,1,,,,,,1,,,,,,,,,,,,,,,5,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Knight,,El Paso,rf,6,5,0,,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Pendleton,,El Paso,ss,7,5,2,,0,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,Pfleiger,,El Paso,lf,8,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,McGlynn,,El Paso,p,9,5,0,,2,1,,,,,,,,,,,,,,,,4,5,,,,0,2,0,,,
387199ba-8c67-5593-85cf-7dc644b38802,1915,Rio Grande Association,1915-06-23,0,TOTALS,,El Paso,,,40,9,,15,,,,,,,,,,,7,1,,,,,,,,,,27,13,1,,,
6588e6b2-3ff1-5d90-8bf1-4787693643f1,1915,Rio Grande Association,1915-06-23,0,Andrada,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588e6b2-3ff1-5d90-8bf1-4787693643f1,1915,Rio Grande Association,1915-06-23,0,Nutt,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588e6b2-3ff1-5d90-8bf1-4787693643f1,1915,Rio Grande Association,1915-06-23,0,TOTALS,,Phoenix,,,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,
6588e6b2-3ff1-5d90-8bf1-4787693643f1,1915,Rio Grande Association,1915-06-23,0,Fulweider,,Tucson,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588e6b2-3ff1-5d90-8bf1-4787693643f1,1915,Rio Grande Association,1915-06-23,0,Callan,,Tucson,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588e6b2-3ff1-5d90-8bf1-4787693643f1,1915,Rio Grande Association,1915-06-23,0,TOTALS,,Tucson,,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,2,,,
465927ef-e863-519c-9050-94067b65588d,1915,Rio Grande Association,1915-06-24,0,Toner,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465927ef-e863-519c-9050-94067b65588d,1915,Rio Grande Association,1915-06-24,0,Nutt,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465927ef-e863-519c-9050-94067b65588d,1915,Rio Grande Association,1915-06-24,0,TOTALS,,Phoenix,,,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,2,,,
465927ef-e863-519c-9050-94067b65588d,1915,Rio Grande Association,1915-06-24,0,Slagle,,Tucson,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465927ef-e863-519c-9050-94067b65588d,1915,Rio Grande Association,1915-06-24,0,Callan,,Tucson,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465927ef-e863-519c-9050-94067b65588d,1915,Rio Grande Association,1915-06-24,0,TOTALS,,Tucson,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Murphy,,Albuquerque,cf,1,5,1,,2,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Humphries,,Albuquerque,ss,2,4,1,,2,,,,,,,,1,,,,,,,,,,,,,,0,8,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Huelsman,,Albuquerque,rf,3,5,2,,2,1,,1,,,,,,,,,,,,,,,,,,,2,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Herriott,,Albuquerque,1b,4,5,1,,1,,,,,,,,,,2,,,,,,,,,,,,12,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,French,,Albuquerque,2b,5,4,2,,2,1,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Davis,,Albuquerque,lf,6,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,McNeil,,Albuquerque,3b,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Raedel,,Albuquerque,c,8,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,4,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Irion,,Albuquerque,p,9,4,1,,2,,,,,,,,,,,,,,,,,3,4,,2,,0,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,TOTALS,,Albuquerque,,,39,10,,14,,,,,,,,,,,5,1,,,,,,,,,,27,14,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Mathes,,El Paso,1b,1,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,9,0,1,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Beer,,El Paso,p,10,4,0,,0,,,,,,,,,,,,,,,,,,1,,,,0,2,1,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Perrine,,El Paso,2b,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Bauer,,El Paso,cf,3,5,2,,3,1,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Duddy,,El Paso,3b,4,5,2,,2,1,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Bliss,,El Paso,c,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Knight,,El Paso,rf,6,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Thompson,,El Paso,rf-c,7,5,0,,2,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Pendleton,,El Paso,ss,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,0,3,1,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,Pfleiger,,El Paso,lf,9,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
fede2db4-99bb-5a8d-900c-6020f012bc6b,1915,Rio Grande Association,1915-06-24,0,TOTALS,,El Paso,,,41,6,,14,,,,,,,,,,,10,,,,,,,,,,,24,10,3,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Murphy,,Albuquerque,cf,1,4,1,,2,1,,,,,,,,,1,,,,,,,,,,,,4,1,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Humphries,,Albuquerque,ss,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Huelsman,,Albuquerque,rf,3,5,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Herriott,,Albuquerque,1b,4,5,1,,2,,,,,,,,,,,,,,,,,,,,,,8,0,1,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,French,,Albuquerque,2b,5,3,1,,2,1,,,,,,,1,,,,,,,,,,,,,,3,3,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Davis,,Albuquerque,lf,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,McNeil,,Albuquerque,3b,7,4,1,,0,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Raedel,,Albuquerque,c,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,6,3,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Russell,,Albuquerque,p,9,3,0,,0,,,,,,,,,,,,,,,,,6,4,2,1,,0,3,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,TOTALS,,Albuquerque,,,35,6,,9,,,,,,,,,,,7,1,,,,,,,,,,27,12,2,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Mathes,,El Paso,2b,1,5,1,,1,1,1,,,,,,,1,,,,,,,,,,,,,3,5,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Perrine,,El Paso,1b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,15,0,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Bauer,,El Paso,cf,3,5,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Duddy,,El Paso,3b,4,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Bliss,,El Paso,c,5,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,4,1,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Thompson,,El Paso,rf,6,2,1,,1,,,,,,,1,,,,,,,,,,,,,,,4,0,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Pendleton,,El Paso,ss,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,0,4,1,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Pfleiger,,El Paso,lf,8,3,1,,1,,,,,,,1,1,,,,,,,,,,,,,,0,0,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,Knight,,El Paso,p,9,5,1,,3,,,,,,,,,,,,,,,,,4,3,,1,,0,2,0,,,
308b82dd-ff7a-5a5f-8633-bea97f8bd30f,1915,Rio Grande Association,1915-06-25,0,TOTALS,,El Paso,,,36,7,,12,,,,,,,,,,,10,2,,,,,,,,,,27,14,1,,,
a7081ae5-4859-5b8c-8a5d-6305dba70ae3,1915,Rio Grande Association,1915-06-25,0,Hall,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7081ae5-4859-5b8c-8a5d-6305dba70ae3,1915,Rio Grande Association,1915-06-25,0,Lynn,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7081ae5-4859-5b8c-8a5d-6305dba70ae3,1915,Rio Grande Association,1915-06-25,0,TOTALS,,Phoenix,,,,6,,14,,,,,,,,,,,,,,,,,,,,,,,,5,,,
a7081ae5-4859-5b8c-8a5d-6305dba70ae3,1915,Rio Grande Association,1915-06-25,0,McConnell,,Tucson,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7081ae5-4859-5b8c-8a5d-6305dba70ae3,1915,Rio Grande Association,1915-06-25,0,Callan,,Tucson,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7081ae5-4859-5b8c-8a5d-6305dba70ae3,1915,Rio Grande Association,1915-06-25,0,TOTALS,,Tucson,,,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,4,,,
75e05950-f467-527a-b38f-4e013a02849a,1915,Rio Grande Association,1915-06-26,0,Murphy,,Albuquerque,cf,1,3,2,,1,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,
75e05950-f467-527a-b38f-4e013a02849a,1915,Rio Grande Association,1915-06-26,0,Irion,,Albuquerque,p,10,3,0,,0,,,,,,,,,,,,,7,,,10,2,,1,,,1,4,1,1,,
75e05950-f467-527a-b38f-4e013a02849a,1915,Rio Grande Association,1915-06-26,0,Humphries,,Albuquerque,ss,2,4,2,,2,,,,,,,,1,,,,,,,,,,,,,,2,4,0,1,,
