key,date,number,league,away,away.score,home,home.score,A,T,status,status-reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,away.score.20,away.score.21,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19,home.score.20,home.score.21
7a6550f0-28b9-5b5b-b09d-54d7d871287e,1915-07-13,0,North Carolina State,Winston-Salem,8,Raleigh,1,300,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150708.txt,"Charlotte Daily Observer, July 14, 1915",2,0,1,0,1,0,2,1,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,
d8577065-5b62-565a-a887-749b66232e86,1915-07-14,0,North Carolina State,Greensboro,0,Asheville,8,636,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150708.txt,"Charlotte Daily Observer, July 15, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,4,0,2,0,0,0,1,1,x,,,,,,,,,,,,
0cef1d2d-e63e-51d4-9c30-993cb156015f,1915-07-14,0,North Carolina State,Charlotte,1,Durham,4,300,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150708.txt,"Charlotte Daily Observer, July 15, 1915",0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,2,0,0,0,2,0,0,0,0,,,,,,,,,,,,
274d2ec2-af37-53a9-8552-33dc2b7fa0ea,1915-07-14,0,North Carolina State,Winston-Salem,7,Raleigh,5,400,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150708.txt,"Charlotte Daily Observer, July 15, 1915",0,0,3,0,2,0,1,0,1,,,,,,,,,,,,,1,0,0,2,0,0,0,2,0,,,,,,,,,,,,
9543124e-c6d9-5b13-ae28-58d8490867f8,1915-07-15,0,North Carolina State,Durham,2,Asheville,8,517,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 16, 1915",2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,4,1,2,0,0,0,1,x,,,,,,,,,,,,
aa76a75e-824e-5708-9df7-c3966d2fbb28,1915-07-15,0,North Carolina State,Charlotte,3,Raleigh,8,600,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 16, 1915",1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,3,0,1,0,2,1,0,1,x,,,,,,,,,,,,
d0456f23-e11a-51b9-a02a-4a4889ed5f74,1915-07-15,0,North Carolina State,Greensboro,1,Winston-Salem,5,550,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 16, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,3,1,0,0,0,0,x,,,,,,,,,,,,
86d53ce7-8200-57f7-a23c-7c01d00f6019,1915-07-16,0,North Carolina State,Durham,4,Asheville,5,559,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 17, 1915",0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,1,0,1,0,0,0,0,1,2,,,,,,,,,,,,
5302d5d8-ef10-56fa-ae90-14b698e3919f,1915-07-16,0,North Carolina State,Charlotte,1,Raleigh,0,500,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 17, 1915",0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
acacbe25-c8f1-5068-b469-0cdfa2cd4773,1915-07-16,0,North Carolina State,Greensboro,0,Winston-Salem,2,500,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 17, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,2,0,0,x,,,,,,,,,,,,
461abd2f-b808-5459-9810-885fac9640ed,1915-07-17,0,North Carolina State,Durham,3,Asheville,8,708,1:33,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 18, 1915",0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,0,0,4,0,0,1,0,3,x,,,,,,,,,,,,
ff3a68ce-ca7d-5f88-a27b-a34844cb9965,1915-07-17,0,North Carolina State,Charlotte,2,Raleigh,4,800,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 18, 1915",0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,0,0,1,0,0,0,3,0,x,,,,,,,,,,,,
663051c5-5583-52c5-a253-3604754b40e6,1915-07-17,0,North Carolina State,Greensboro,9,Winston-Salem,7,800,2:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 18, 1915",0,2,1,0,0,0,0,0,4,2,,,,,,,,,,,,1,2,1,0,1,1,0,1,0,0,,,,,,,,,,,
db982a95-0ff4-5582-83d1-92d4cd57754e,1915-07-19,0,North Carolina State,Durham,3,Charlotte,2,450,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 20, 1915",0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,
f78db8c6-5e2f-5597-b375-e2bde8e477ba,1915-07-19,0,North Carolina State,Asheville,10,Greensboro,4,575,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 20, 1915",0,6,0,1,1,0,0,0,2,,,,,,,,,,,,,0,1,0,0,2,0,0,0,1,,,,,,,,,,,,
90ae67f8-0e39-5c7e-811f-e99477205090,1915-07-19,0,North Carolina State,Raleigh,1,Winston-Salem,2,400,1:27,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 20, 1915",0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,0,0,1,0,1,0,0,0,x,,,,,,,,,,,,
40097ffe-3caf-5f87-bf34-198ab4b81fb2,1915-07-20,0,North Carolina State,Durham,,Charlotte,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34004850-1b70-5ba9-9e7a-9c82dbddd813,1915-07-20,0,North Carolina State,Asheville,2,Greensboro,2,350,1:42,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 21, 1915",0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,
c089393b-6d1a-5e5b-8770-80b36acd8200,1915-07-20,0,North Carolina State,Raleigh,,Winston-Salem,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629f4446-f086-582a-b2c0-83bb7fcd44d3,1915-07-21,1,North Carolina State,Durham,3,Charlotte,2,700,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 22, 1915",0,0,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,
2c78ac59-2d0f-5a57-b789-ba58919ff85a,1915-07-21,2,North Carolina State,Durham,1,Charlotte,0,950,1:18,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 22, 1915",1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
4deb402f-cd9d-5045-9b0a-c05f320866aa,1915-07-21,0,North Carolina State,Asheville,7,Greensboro,3,250,2:22,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 22, 1915",1,0,0,0,1,0,0,0,1,0,4,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,
b69549d5-5291-5897-87f4-c85df43c94ab,1915-07-21,1,North Carolina State,Raleigh,4,Winston-Salem,3,700,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 22, 1915",0,0,1,0,2,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,1,0,0,2,0,0,,,,,,,,,,,
34f4fd85-7b06-5e8c-84e8-662ddda74498,1915-07-21,2,North Carolina State,Raleigh,3,Winston-Salem,0,800,1:15,,,transcript/1915/1915-CDO/boxes/NCSL-19150715.txt,"Charlotte Daily Observer, July 22, 1915",0,0,1,0,2,0,0,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,
bc1f4138-cd5c-507a-a09c-612c9945266d,1915-07-22,0,North Carolina State,Winston-Salem,,Asheville,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c29cc007-2e6e-5212-b867-4e8945885928,1915-07-22,0,North Carolina State,Raleigh,2,Durham,3,600,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 23, 1915",0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2,,,,,,,,,,,,
f819c0ee-0ea4-5ce5-ae1e-4d8c6fe6ad12,1915-07-22,0,North Carolina State,Charlotte,0,Greensboro,1,360,1:22,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 23, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,1,0,0,0,x,,,,,,,,,,,,
6d6553c8-42cc-5649-9db1-191b3c02eae7,1915-07-23,1,North Carolina State,Winston-Salem,4,Asheville,0,951,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 24, 1915",3,0,0,0,0,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
de925cc0-5858-5cf5-b5ef-91b56bda1a03,1915-07-23,2,North Carolina State,Winston-Salem,,Asheville,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006e4796-b072-5786-a41e-0ddd1249f9c9,1915-07-23,0,North Carolina State,Raleigh,0,Durham,6,800,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 24, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,2,0,2,0,0,0,x,,,,,,,,,,,,
4315fc06-ad99-5215-ae85-bf18822cb02e,1915-07-23,0,North Carolina State,Charlotte,4,Greensboro,2,600,1:42,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 24, 1915",0,0,2,0,1,0,0,1,0,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,
21273b74-d5ec-52a0-b171-4079a663cdb6,1915-07-24,1,North Carolina State,Winston-Salem,2,Asheville,3,807,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 25, 1915",0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,
17091d22-4c5e-5e2b-8c53-56551f6228a4,1915-07-24,2,North Carolina State,Winston-Salem,3,Asheville,0,935,1:22,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 25, 1915",0,0,0,1,2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
e2e58f23-6ad6-595c-a081-6fb65198abe9,1915-07-24,0,North Carolina State,Raleigh,6,Durham,3,900,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 25, 1915",1,0,0,0,4,1,0,0,0,,,,,,,,,,,,,0,0,1,0,2,0,0,0,0,,,,,,,,,,,,
a14c3296-b119-5330-b36a-38e4be7c289b,1915-07-24,0,North Carolina State,Charlotte,2,Greensboro,4,800,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 25, 1915",0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,1,3,0,0,0,0,0,0,0,,,,,,,,,,,,
86a7f9a7-d439-50d8-b574-5121206f6615,1915-07-26,0,North Carolina State,Charlotte,17,Asheville,2,525,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 27, 1915",7,0,0,2,0,1,0,2,5,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,
4c1810a8-ac1d-58e9-bd04-768f0a4305da,1915-07-26,0,North Carolina State,Greensboro,1,Raleigh,5,800,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 27, 1915",0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,0,0,1,0,2,0,x,,,,,,,,,,,,
e6291951-dbe4-53d0-acfd-cb65455c8fd6,1915-07-26,0,North Carolina State,Durham,3,Winston-Salem,8,500,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 27, 1915",0,0,0,0,0,1,0,2,0,,,,,,,,,,,,,0,0,0,2,2,0,4,0,x,,,,,,,,,,,,
9dad4efc-fe1f-58d7-84f6-68cd34414dbd,1915-07-27,0,North Carolina State,Charlotte,3,Asheville,4,497,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 28, 1915",1,0,0,0,0,2,0,0,0,,,,,,,,,,,,,1,1,1,0,0,1,0,0,x,,,,,,,,,,,,
2b923e21-ff51-5ad5-a878-cdc529bfc181,1915-07-27,0,North Carolina State,Greensboro,1,Raleigh,6,600,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 28, 1915",0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,2,0,0,0,0,0,1,3,x,,,,,,,,,,,,
5ce15703-d06c-50bf-a252-0f46b94e66a5,1915-07-27,0,North Carolina State,Durham,5,Winston-Salem,0,500,1:33,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 28, 1915",0,1,0,1,0,1,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
32523c41-728e-5443-a67c-a61df0590bf3,1915-07-28,0,North Carolina State,Charlotte,0,Asheville,7,490,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 29, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,6,0,0,0,1,x,,,,,,,,,,,,
110330fc-26cf-545e-8e3c-24c2666ca0b0,1915-07-28,0,North Carolina State,Greensboro,2,Raleigh,3,750,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 29, 1915",0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,0,0,0,2,0,0,0,1,x,,,,,,,,,,,,
36b91f90-4ead-5c83-a3f5-7639ef6198a5,1915-07-28,0,North Carolina State,Durham,6,Winston-Salem,4,300,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150722.txt,"Charlotte Daily Observer, July 29, 1915",0,0,0,0,1,2,0,3,0,,,,,,,,,,,,,0,2,0,1,0,0,0,1,0,,,,,,,,,,,,
05c943cb-3560-5037-9f8f-190b4010b144,1915-07-29,0,North Carolina State,Winston-Salem,2,Charlotte,3,600,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, July 30, 1915",0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,
1a1b5b84-17c4-50f2-af45-4b3a252440ba,1915-07-29,0,North Carolina State,Greensboro,1,Durham,2,700,2:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, July 30, 1915",0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,
163409e8-84c5-57c8-b3e7-6e5a77590eb5,1915-07-29,0,North Carolina State,Asheville,5,Raleigh,0,500,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, July 30, 1915",0,0,0,0,1,0,1,0,3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3c8698e9-37fa-541a-906b-b2215a73eef5,1915-07-30,0,North Carolina State,Winston-Salem,2,Charlotte,3,550,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, July 31, 1915",0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,
ad02b9b9-44dd-518a-a141-25f4da763eca,1915-07-30,0,North Carolina State,Greensboro,5,Durham,7,300,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, July 31, 1915",0,0,0,1,1,2,1,0,0,,,,,,,,,,,,,1,3,0,0,3,0,0,0,x,,,,,,,,,,,,
4280897c-eedf-5a5c-9b30-933f9f0d4d9c,1915-07-30,0,North Carolina State,Asheville,0,Raleigh,3,550,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, July 31, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,3,0,x,,,,,,,,,,,,
f6997652-e554-5db9-9b8c-c89071e2215b,1915-07-31,0,North Carolina State,Winston-Salem,7,Charlotte,4,900,2:10,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 1, 1915",0,0,3,1,0,0,3,0,0,,,,,,,,,,,,,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,
8d7899a1-e5ee-5a9d-9674-b2288df5f217,1915-07-31,0,North Carolina State,Greensboro,2,Durham,1,750,2:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 1, 1915",0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,
74415fa0-35a4-59dd-ac75-18e65c9bf616,1915-07-31,0,North Carolina State,Asheville,0,Raleigh,2,500,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 1, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,2,0,0,0,0,x,,,,,,,,,,,,
3352d5a6-ee45-5a38-8c29-a280ad90fa47,1915-08-02,0,North Carolina State,Raleigh,4,Charlotte,12,500,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 3, 1915",2,0,0,0,0,0,0,1,1,,,,,,,,,,,,,2,0,5,0,2,0,3,0,x,,,,,,,,,,,,
bdafb710-71be-5f77-aed2-5586581075cf,1915-08-02,0,North Carolina State,Asheville,11,Durham,2,600,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 3, 1915",2,4,1,0,0,2,0,2,0,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,
027cbc04-6e59-5899-aae3-86e74c07c592,1915-08-02,0,North Carolina State,Winston-Salem,5,Greensboro,0,575,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 3, 1915",0,0,0,2,0,2,1,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
e1f24e34-7ad1-5660-b4f0-6f590f3f8918,1915-08-03,0,North Carolina State,Raleigh,3,Charlotte,0,700,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 4, 1915",1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2e69e499-72b2-53f0-8aec-cb285022a717,1915-08-03,0,North Carolina State,Asheville,,Durham,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dfe63bd-7c2d-545b-b8df-2bfa76f705d4,1915-08-03,0,North Carolina State,Winston-Salem,,Greensboro,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fab1ce64-3833-597f-8585-8a748362a1bd,1915-08-04,0,North Carolina State,Raleigh,1,Charlotte,0,700,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 5, 1915",0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2f1422c7-b6bb-5d04-9536-fc0e44fc1b2a,1915-08-04,1,North Carolina State,Asheville,6,Durham,1,700,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 5, 1915",2,0,0,0,0,0,0,4,0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
cf51c760-2055-51fd-b7b7-6ad5d636a5fb,1915-08-04,2,North Carolina State,Asheville,2,Durham,3,800,1:20,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 5, 1915",0,0,0,0,0,0,2,,,,,,,,,,,,,,,0,0,0,1,0,0,2,,,,,,,,,,,,,,
dc6bd4be-ed3f-5ae1-bf02-0e69a0a3159c,1915-08-04,1,North Carolina State,Winston-Salem,5,Greensboro,3,650,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 5, 1915",0,1,0,0,0,0,3,0,1,,,,,,,,,,,,,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,
4de767e9-e481-52d0-975e-0da604bdde75,1915-08-04,2,North Carolina State,Winston-Salem,2,Greensboro,3,800,2:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150729.txt,"Charlotte Daily Observer, August 5, 1915",0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,,,
15b708d0-156c-5b2e-8bae-1e69eed7775a,1915-08-05,0,North Carolina State,Raleigh,5,Asheville,4,637,2:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 6, 1915",0,1,1,0,1,1,0,0,0,0,0,1,,,,,,,,,,0,0,1,3,0,0,0,0,0,0,0,0,,,,,,,,,
dbca60bd-181c-5988-8d83-e9595d301fa0,1915-08-05,0,North Carolina State,Durham,2,Greensboro,6,500,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 6, 1915",0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,3,2,0,0,1,0,0,0,x,,,,,,,,,,,,
979b6350-1d79-5bcb-9a83-550c8503d73c,1915-08-05,0,North Carolina State,Charlotte,6,Winston-Salem,3,500,1:36,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 6, 1915",0,0,0,0,0,2,2,1,1,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,
7d718701-01c3-5cd7-b3a0-7c6c31fe13a2,1915-08-06,0,North Carolina State,Raleigh,4,Asheville,7,701,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 7, 1915",3,0,0,0,0,0,1,0,0,,,,,,,,,,,,,0,3,0,0,0,2,1,1,x,,,,,,,,,,,,
06f8369b-080d-580e-a519-55da71fd63bc,1915-08-06,0,North Carolina State,Durham,5,Greensboro,4,600,2:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 7, 1915",1,0,2,0,0,0,0,2,0,,,,,,,,,,,,,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,
42c2f87e-547b-5668-9f22-1535e7a394f9,1915-08-06,0,North Carolina State,Charlotte,10,Winston-Salem,17,400,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 7, 1915",2,1,0,0,0,3,3,1,0,,,,,,,,,,,,,0,7,0,2,0,2,3,3,x,,,,,,,,,,,,
f124cdb0-e67d-5fe3-a52d-301b7000012e,1915-08-07,0,North Carolina State,Raleigh,2,Asheville,6,803,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 8, 1915",0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,0,0,0,0,3,1,0,2,x,,,,,,,,,,,,
c47c8aed-ea50-5346-9ed1-f671d2b5648f,1915-08-07,0,North Carolina State,Durham,4,Greensboro,5,750,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 8, 1915",1,0,0,0,1,2,0,0,0,,,,,,,,,,,,,0,0,4,0,1,0,0,0,x,,,,,,,,,,,,
ecc77b31-8f06-52e2-af21-89ae7c996c61,1915-08-07,0,North Carolina State,Charlotte,16,Winston-Salem,3,500,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 8, 1915",0,5,4,2,0,1,3,1,0,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,
e477808d-2cb1-5b25-8c8a-872e89d0cc6c,1915-08-09,0,North Carolina State,Greensboro,2,Charlotte,5,500,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 10, 1915",0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,2,0,0,0,0,0,0,3,x,,,,,,,,,,,,
b70d2484-218d-523e-bd06-b9149d8d758a,1915-08-09,0,North Carolina State,Durham,1,Raleigh,0,600,1:32,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 10, 1915",0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3a0600ef-891e-5cc6-8e47-6f160a9ecb41,1915-08-09,0,North Carolina State,Asheville,5,Winston-Salem,8,400,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 10, 1915",0,0,0,2,1,1,0,0,1,,,,,,,,,,,,,1,0,0,0,0,0,3,4,x,,,,,,,,,,,,
b6a17f88-d73c-5ab5-8a70-0addcc2495cc,1915-08-10,0,North Carolina State,Greensboro,1,Charlotte,4,600,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150805.txt,"Charlotte Daily Observer, August 11, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,3,0,0,1,0,0,x,,,,,,,,,,,,
