game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
6c44c642-8516-503b-8660-80f6256d2ba2,1915,Blue Ridge League,1915-07-07,0,TOTALS,,Hagerstown,,,34,3,,10,,,,,,,,,,,9,1,,,,,,,,,27,12,1,,,
ff216add-a13b-54e8-84fb-c4180fa3c529,1915,Blue Ridge League,1915-07-07,1,Stevens,,Frederick,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff216add-a13b-54e8-84fb-c4180fa3c529,1915,Blue Ridge League,1915-07-07,1,Whalen,,Frederick,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff216add-a13b-54e8-84fb-c4180fa3c529,1915,Blue Ridge League,1915-07-07,1,TOTALS,,Frederick,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,0,,,
ff216add-a13b-54e8-84fb-c4180fa3c529,1915,Blue Ridge League,1915-07-07,1,Miller,,Hanover,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff216add-a13b-54e8-84fb-c4180fa3c529,1915,Blue Ridge League,1915-07-07,1,Stroh,,Hanover,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff216add-a13b-54e8-84fb-c4180fa3c529,1915,Blue Ridge League,1915-07-07,1,TOTALS,,Hanover,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,3,,,
c5725d60-07b4-51f3-a576-98ef3278c29c,1915,Blue Ridge League,1915-07-07,2,Orrison,,Frederick,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5725d60-07b4-51f3-a576-98ef3278c29c,1915,Blue Ridge League,1915-07-07,2,Whalen,,Frederick,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5725d60-07b4-51f3-a576-98ef3278c29c,1915,Blue Ridge League,1915-07-07,2,TOTALS,,Frederick,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,1,,,
c5725d60-07b4-51f3-a576-98ef3278c29c,1915,Blue Ridge League,1915-07-07,2,Scherdel,,Hanover,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5725d60-07b4-51f3-a576-98ef3278c29c,1915,Blue Ridge League,1915-07-07,2,Stroh,,Hanover,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5725d60-07b4-51f3-a576-98ef3278c29c,1915,Blue Ridge League,1915-07-07,2,TOTALS,,Hanover,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,
ea0ca308-5a44-5121-a1b2-af352e749cfd,1915,Blue Ridge League,1915-07-08,0,Stricker,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea0ca308-5a44-5121-a1b2-af352e749cfd,1915,Blue Ridge League,1915-07-08,0,Moore,,Chambersburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea0ca308-5a44-5121-a1b2-af352e749cfd,1915,Blue Ridge League,1915-07-08,0,TOTALS,,Chambersburg,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,
ea0ca308-5a44-5121-a1b2-af352e749cfd,1915,Blue Ridge League,1915-07-08,0,Hoeffecker,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea0ca308-5a44-5121-a1b2-af352e749cfd,1915,Blue Ridge League,1915-07-08,0,Zachary,,Martinsburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea0ca308-5a44-5121-a1b2-af352e749cfd,1915,Blue Ridge League,1915-07-08,0,TOTALS,,Martinsburg,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Bigler,,Gettysburg,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Herrell,,Gettysburg,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Kane,,Gettysburg,lf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Mahaffie,,Gettysburg,cf,3,4,0,,1,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Deal,,Gettysburg,1b,4,0,2,,0,,,,,,,,,,1,,,,,,,,,,,9,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Bashore,,Gettysburg,rf,5,3,0,,1,,,,,,,,,,1,,,,,,,,,,,2,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Hall,,Gettysburg,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Jarosick,,Gettysburg,c,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,8,1,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Oyler,,Gettysburg,ss,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,3,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Stair,,Gettysburg,p,9,2,0,,0,,,,,,,,1,,,,,,,,7,6,,1,,0,2,1,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,TOTALS,,Gettysburg,,,30,2,,3,,,,,,,,,,,7,2,,,,,,,,,27,8,1,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Walters,,Hagerstown,cf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Troy,,Hagerstown,2b,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Cook,,Hagerstown,rf,3,5,1,,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Hooker,,Hagerstown,lf,4,3,1,,0,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Dean,,Hagerstown,3b,5,4,2,,1,,1,,,,,,,,,,,,,,,,,,,1,4,1,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Pinetree,,Hagerstown,c,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,7,0,1,,,1
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Freeny,,Hagerstown,1b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,8,0,1,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Fuhrey,,Hagerstown,ss,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,Boyd,,Hagerstown,p,9,3,1,,0,,,,,,,,,,,,,,,,5,7,,,,0,4,0,,,
58e1306b-54f1-56dd-96d4-ec22ec4d31ad,1915,Blue Ridge League,1915-07-08,1,TOTALS,,Hagerstown,,,32,7,,3,,,,,,,,,,,5,1,,,,,,,,,27,10,3,,,
694da618-ad62-5573-ac6c-1b6a71fb495c,1915,Blue Ridge League,1915-07-08,1,TOTALS,,Frederick,,,,5,,12,,,,,,,,,,,,,,,,,,,,,,,2,,,
694da618-ad62-5573-ac6c-1b6a71fb495c,1915,Blue Ridge League,1915-07-08,1,TOTALS,,Hanover,,,,4,,7,,,,,,,,,,,,,,,,,,,,,,,4,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Bigler,,Gettysburg,3b,1,3,2,,1,,,,,,,,,,1,,,,,,,,,,,0,1,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Kane,,Gettysburg,lf,2,2,0,,0,,,,,,,,1,,,,,,,,,,,,,2,0,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Mahaffie,,Gettysburg,cf,3,3,2,,2,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Deal,,Gettysburg,1b,4,2,0,,0,,,,,,,,,,,,,,,,,,,,,7,0,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Bashore,,Gettysburg,rf,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Hall,,Gettysburg,2b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,1,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Jarosick,,Gettysburg,c,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,8,2,0,,,1
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Oyler,,Gettysburg,ss,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,4,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Herrel,,Gettysburg,p,9,2,0,,0,,,,,,,,,,,,,,,,1,7,,1,,0,2,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,TOTALS,,Gettysburg,,,22,4,1,3,,,,,,,,,,,3,1,,,,,,,,,21,10,1,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Walters,,Hagerstown,cf,1,2,1,,1,,,,,,,1,,,,,,,,,,,,,,2,1,0,1,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Troy,,Hagerstown,2b,2,3,0,,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Cook,,Hagerstown,rf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Hooker,,Hagerstown,lf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Dean,,Hagerstown,3b,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Pinetree,,Hagerstown,c,6,3,0,,2,,,,,,,,,,,,,,,,,,,,,5,1,1,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Freeny,,Hagerstown,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,8,0,1,1,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Fuhrey,,Hagerstown,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,3,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,Boyd,,Hagerstown,p,9,2,0,,0,,,,,,,,,,,,,,,,2,5,,,,0,4,0,,,
0eca145d-64c0-593c-baa5-088e2392e33f,1915,Blue Ridge League,1915-07-08,2,TOTALS,,Hagerstown,,,24,1,,4,,,,,,,,,,,2,1,,,,,,,,,18,9,5,,,
25159293-681d-5503-89da-1680984c1723,1915,Blue Ridge League,1915-07-09,0,Hevener,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25159293-681d-5503-89da-1680984c1723,1915,Blue Ridge League,1915-07-09,0,Doeppe,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25159293-681d-5503-89da-1680984c1723,1915,Blue Ridge League,1915-07-09,0,TOTALS,,Hagerstown,,,,9,,11,,,,,,,,,,,,,,,,,,,,,,,1,,,
25159293-681d-5503-89da-1680984c1723,1915,Blue Ridge League,1915-07-09,0,Plitt,,Hanover,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25159293-681d-5503-89da-1680984c1723,1915,Blue Ridge League,1915-07-09,0,Stroh,,Hanover,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25159293-681d-5503-89da-1680984c1723,1915,Blue Ridge League,1915-07-09,0,TOTALS,,Hanover,,,,5,,8,,,,,,,,,,,,,,,,,,,,,,,3,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Agnew,,Frederick,2b,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,5,5,0,1,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Boyne,,Frederick,1b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Lamar,,Frederick,cf,3,4,1,,2,,2,,,,,,,,,,,,,,,,,,,4,1,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Orrison,,Frederick,rf,4,3,1,,1,,,1,,,,,1,,,,,,,,,,,,,0,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Barnhart,,Frederick,3b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Morrison,,Frederick,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Porter,,Frederick,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Whalen,,Frederick,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,0,1,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Peck,,Frederick,p,9,3,0,,0,,,,,,,,,,,,,,,,,1,,,,0,4,2,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,TOTALS,,Frederick,,,34,2,2,5,,,,,,,,,,,6,2,,,,,,,,,23,15,4,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Bigler,,Gettysburg,3b,1,3,1,,0,,,,,,,1,,,1,,,,,,,,,,,1,3,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Stair,,Gettysburg,pr,10,0,1,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Howard,,Gettysburg,pr,11,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Newton,,Gettysburg,2b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,0,3,1,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Mahaffie,,Gettysburg,cf,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,0,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Bashore,,Gettysburg,1b,4,4,0,,3,2,,,,,,,,,,,,,,,,,,,,15,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Plank,,Gettysburg,rf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Jarosick,,Gettysburg,c,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,6,1,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Herrel,,Gettysburg,lf,7,4,1,,2,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Oyler,,Gettysburg,ss,8,4,0,,2,,,,,,,,,,,,,,,,,,,,,1,5,1,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,Greenwell,,Gettysburg,p,9,3,0,,0,,,,,,,,,,,,,,,,1,7,,,,0,1,0,,,
4d5bdc8c-1098-510f-8ef1-096336379ec5,1915,Blue Ridge League,1915-07-09,0,TOTALS,,Gettysburg,,,33,4,1,11,,,,,,,,,,,5,2,,,,,,,,,27,13,2,,,
6b0d5607-5b1e-5a6a-b0ae-200bb99dcd20,1915,Blue Ridge League,1915-07-09,0,Jameson,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b0d5607-5b1e-5a6a-b0ae-200bb99dcd20,1915,Blue Ridge League,1915-07-09,0,Steinbach,,Chambersburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b0d5607-5b1e-5a6a-b0ae-200bb99dcd20,1915,Blue Ridge League,1915-07-09,0,TOTALS,,Chambersburg,,,,0,,7,,,,,,,,,,,,,,,,,,,,,,,1,,,
6b0d5607-5b1e-5a6a-b0ae-200bb99dcd20,1915,Blue Ridge League,1915-07-09,0,Douglas,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b0d5607-5b1e-5a6a-b0ae-200bb99dcd20,1915,Blue Ridge League,1915-07-09,0,Zachary,,Martinsburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b0d5607-5b1e-5a6a-b0ae-200bb99dcd20,1915,Blue Ridge League,1915-07-09,0,TOTALS,,Martinsburg,,,,4,,9,,,,,,,,,,,,,,,,,,,,,,,2,,,
3be46863-60cd-5848-89fb-ae244b99f7e3,1915,Blue Ridge League,1915-07-10,0,Smith,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3be46863-60cd-5848-89fb-ae244b99f7e3,1915,Blue Ridge League,1915-07-10,0,Pine Tree,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3be46863-60cd-5848-89fb-ae244b99f7e3,1915,Blue Ridge League,1915-07-10,0,TOTALS,,Hagerstown,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,2,,,
3be46863-60cd-5848-89fb-ae244b99f7e3,1915,Blue Ridge League,1915-07-10,0,Sherman,,Hanover,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3be46863-60cd-5848-89fb-ae244b99f7e3,1915,Blue Ridge League,1915-07-10,0,Stroh,,Hanover,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3be46863-60cd-5848-89fb-ae244b99f7e3,1915,Blue Ridge League,1915-07-10,0,TOTALS,,Hanover,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,4,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Agnew,,Frederick,2b,1,7,0,,1,,,,,,,,1,,1,,,,,,,,,,,4,4,1,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Boyne,,Frederick,1b,2,5,0,,2,,,,,,,,,,,,,,,,,,,,,16,1,1,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Lamar,,Frederick,cf,3,8,0,,1,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Orrison,,Frederick,rf,4,8,1,,2,,1,,,,,,,,,,,,,,,,,,,2,0,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Barnhart,,Frederick,3b,5,8,0,,2,,1,,,,,,,,,,,,,,,,,,,1,2,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Morrison,,Frederick,lf,6,8,0,,3,1,,,,,,,,,,,,,,,,,,,,6,1,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Porter,,Frederick,ss,7,7,0,,1,,,,,,,,,,,,,,,,,,,,,2,6,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Whalen,,Frederick,c,8,8,0,,2,,1,,,,,,,,,,,,,,,,,,,17,2,2,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,King,,Frederick,p,9,7,0,,0,,,,,,,,,,,,,,,,1,13,,1,,1,5,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,TOTALS,,Frederick,,,66,1,,14,,,,,,,,,,,16,3,,,,,,,,,53,21,4,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Bigler,,Gettysburg,3b,1,8,0,,2,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Newton,,Gettysburg,2b,2,8,0,,2,,,,,,,,,,,,,,,,,,,,,4,7,1,1,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Mahaffie,,Gettysburg,cf,3,8,1,,0,,,,,,,,,,,,,,,,,,,,,3,0,1,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Bashore,,Gettysburg,1b,4,7,0,,0,,,,,,,,1,,,,,,,,,,,,,17,0,0,1,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Herrel,,Gettysburg,lf,5,8,0,,4,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Oyler,,Gettysburg,ss,6,7,0,,0,,,,,,,,,,,,,,,,,,,,,3,7,2,1,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Hall,,Gettysburg,rf,7,5,0,,1,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Jarosick,,Gettysburg,c,8,6,1,,3,,,,,,,,1,,,,,,,,,,,,,21,4,0,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,Howard,,Gettysburg,p,9,7,0,,1,,,,,,,,,,,,,,,,4,18,,,,0,4,1,,,
8cb86cc2-988c-57fb-9c5c-4a2458e9e545,1915,Blue Ridge League,1915-07-10,0,TOTALS,,Gettysburg,,,64,2,1,13,,,,,,,,,,,13,2,,,,,,,,,54,23,5,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,Holbig,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,Stricker,,Chambersburg,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,Moore,,Chambersburg,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,TOTALS,,Chambersburg,,,,9,,11,,,,,,,,,,,,,,,,,,,,,,,1,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,Clark,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,Mumford,,Martinsburg,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,Zackary,,Martinsburg,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e580b664-56cf-53a6-aaf9-efae85fcf182,1915,Blue Ridge League,1915-07-10,0,TOTALS,,Martinsburg,,,,10,,16,,,,,,,,,,,,,,,,,,,,,,,8,,,
41cf5d16-ea8b-5d4f-b115-bde327b6304f,1915,Blue Ridge League,1915-07-12,0,Kleskie,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41cf5d16-ea8b-5d4f-b115-bde327b6304f,1915,Blue Ridge League,1915-07-12,0,Jameson,,Chambersburg,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41cf5d16-ea8b-5d4f-b115-bde327b6304f,1915,Blue Ridge League,1915-07-12,0,Moore,,Chambersburg,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41cf5d16-ea8b-5d4f-b115-bde327b6304f,1915,Blue Ridge League,1915-07-12,0,TOTALS,,Chambersburg,,,,11,,8,,,,,,,,,,,,,,,,,,,,,,,3,,,
41cf5d16-ea8b-5d4f-b115-bde327b6304f,1915,Blue Ridge League,1915-07-12,0,Boyd,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41cf5d16-ea8b-5d4f-b115-bde327b6304f,1915,Blue Ridge League,1915-07-12,0,Pine Tree,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41cf5d16-ea8b-5d4f-b115-bde327b6304f,1915,Blue Ridge League,1915-07-12,0,TOTALS,,Hagerstown,,,,5,,9,,,,,,,,,,,,,,,,,,,,,,,6,,,
7e9bf01c-6d49-501b-afc4-f73ecc33f4df,1915,Blue Ridge League,1915-07-12,0,Bigler,,Gettysburg,3b,1,5,1,,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
7e9bf01c-6d49-501b-afc4-f73ecc33f4df,1915,Blue Ridge League,1915-07-12,0,Greenwell,,Gettysburg,p,10,3,0,,1,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
