game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Bemis,,Winnipeg,cf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Pickering,,Winnipeg,lf,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,4,1,0,,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Baker,,Winnipeg,2b,3,2,0,,0,,,,,,,1,,,,,,,,,,,,,,4,1,0,1,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Mitchell,,Winnipeg,3b,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,4,0,,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Kline,,Winnipeg,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,6,0,0,1,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Jude,,Winnipeg,rf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Lawler,,Winnipeg,ss,7,3,0,,0,,,,,,,,1,,,,,,,,,,,,,0,1,0,1,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Wilson,,Winnipeg,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,7,1,0,,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,Hogue,,Winnipeg,p,9,2,0,,1,,,,,,,1,,,,,,,,,2,5,1,,,0,1,0,,,
0d0325ba-f641-5364-8ce1-faba9603a8be,1915-06-19,0,TOTALS,,Winnipeg,,,27,0,,1,,,,,,,,,,,8,,,,,,,,,,24,9,0,,,
8b494234-e50b-560c-9871-d57388c7db9d,1915-06-19,0,TOTALS,,Duluth,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b494234-e50b-560c-9871-d57388c7db9d,1915-06-19,0,TOTALS,,Grand Forks,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Pfeffer,,St. Boniface,ss,1,5,1,,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Adams,,St. Boniface,1b,2,5,1,,1,,,,,,,,,,1,,,,,,,,,,,6,0,0,1,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Lane,,St. Boniface,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Miller,,St. Boniface,cf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Mueller,,St. Boniface,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,4,1,0,1,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Stevenson,,St. Boniface,lf,6,3,1,,2,1,,,,,,,,,,,,,,,,,,,,2,1,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Nagle,,St. Boniface,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Spellman,,St. Boniface,c,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,3,1,0,,,1
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Culver,,St. Boniface,p,9,4,0,,0,,,,,,,,,,,,,,,,3,2,1,1,,1,3,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,TOTALS,,St. Boniface,,,34,3,,6,,,,,,,,,,,9,,,,,,,,,,24,9,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Burgwald,,Superior,3b,1,5,2,,3,,,1,,,,,,,,,,,,,,,,,,2,0,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,McGee,,Superior,2b,2,4,1,,2,,,1,,,,,,,,,,,,,,,,,,3,2,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Curtis,,Superior,1b,3,5,0,,1,,,,,,,,,1,,,,,,,,,,,,8,0,0,1,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Kirkham,,Superior,cf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Swalm,,Superior,lf,5,2,1,,0,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Doyle,,Superior,rf,6,4,1,,2,,,1,,,,,,,,,,,,,,,,,,0,0,0,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Bohlman,,Superior,ss,7,3,1,,1,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Berger,,Superior,c,8,4,0,,2,,,,,,,,,,,,,,,,,,,,,7,0,1,,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,Benton,,Superior,p,9,3,0,,1,,,,,,,,,,,,,,,,5,7,,,,0,4,0,1,,
a6bc2014-0762-57ed-a4a5-8ef7b19cfd37,1915-06-19,0,TOTALS,,Superior,,,34,6,,13,,,,,,,,,,,8,,,,,,,,,,27,10,1,,,
d5dc6ad0-5d95-58c7-a3f4-42f3094e7e3c,1915-06-19,1,TOTALS,,Fargo-Moorhead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5dc6ad0-5d95-58c7-a3f4-42f3094e7e3c,1915-06-19,1,TOTALS,,Fort William-Port Arthur,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438fc64-4078-5b70-b8cb-4f8e28a6c67c,1915-06-19,2,TOTALS,,Fargo-Moorhead,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438fc64-4078-5b70-b8cb-4f8e28a6c67c,1915-06-19,2,TOTALS,,Fort William-Port Arthur,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f161d49-7e7d-59b0-9193-9eacbcd0c60d,1915-06-20,0,TOTALS,,Duluth,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f161d49-7e7d-59b0-9193-9eacbcd0c60d,1915-06-20,0,TOTALS,,Grand Forks,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Pfeffer,,St. Boniface,ss,1,3,0,,1,,,,,,,,,,1,,,,,,,,,,,1,1,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Adams,,St. Boniface,1b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,8,0,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Lane,,St. Boniface,lf,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Miller,,St. Boniface,cf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Mueller,,St. Boniface,rf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,1,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Murphy,,St. Boniface,3b,6,3,1,,2,1,,,,,,,,,,,,,,,,,,,,1,1,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Nagle,,St. Boniface,2b,7,3,0,,2,1,,,,,,,1,,,,,,,,,,,,,4,1,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Spellman,,St. Boniface,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,4,2,1,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Stevenson,,St. Boniface,p,9,4,0,,0,,,,,,,,,,,,,,,,4,5,1,,,0,4,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,TOTALS,,St. Boniface,,,34,1,,7,,,,,,,,,,,10,,,,,,,,,,24,9,2,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Burgwald,,Superior,3b,1,5,1,,3,,,1,,,,,,,,,,,,,,,,,,3,0,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,McGee,,Superior,2b,2,3,1,,2,,,,,,,1,,,,,,,,,,,,,,1,2,1,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Curtis,,Superior,1b,3,1,0,,0,,,,,,,,1,,,,,,,,,,,,,5,0,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Kirkham,,Superior,cf,4,3,0,,1,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Swalm,,Superior,lf,5,2,0,,1,1,,,,,,,,1,,,,,,,,,,,,1,1,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Doyle,,Superior,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Bohlman,,Superior,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Berger,,Superior,c,8,4,0,,0,,,,,,,,1,,,,,,,,,,,,,14,0,0,,,1
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,Hawkins,,Superior,p,9,4,0,,1,,,,,,,,,,,,,,,,4,10,,,,0,5,0,,,
de3e6a7b-87bb-5d58-a59d-ed4c647cc93a,1915-06-20,0,TOTALS,,Superior,,,29,2,,9,,,,,,,,,,,11,,,,,,,,,,27,9,2,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,McCabe,,Virginia,rf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Bryant,,Virginia,p,10,4,0,,1,1,,,,,,,,,,,,,,,5,5,1,,,0,4,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Cronin,,Virginia,rf,2,1,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Sundheim,,Virginia,ss,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,3,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Fortman,,Virginia,2b,4,2,0,,1,,,,,,,,1,,,,,,,,,,,,,4,2,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Griesch,,Virginia,lf,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Brokaw,,Virginia,cf,6,3,1,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Kurnan,,Virginia,3b,7,4,1,,3,,,,,,,,,,,,,,,,,,,,,0,3,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Couture,,Virginia,1b,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,10,1,2,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Agnew,,Virginia,c,9,4,0,,1,,,,,,,,,,,,,,,,,,,,,8,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,TOTALS,,Virginia,,,31,3,,8,,,,,,,,,,,9,,,,,,,,,,27,13,2,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Bemis,,Winnipeg,cf,1,4,0,,1,,,,,,,,1,,,,,,,,,,,,,0,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Pickering,,Winnipeg,lf,2,5,0,,1,,,,,,,,,,1,,,,,,,,,,,2,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Baker,,Winnipeg,2b,3,4,1,,1,1,,,,,,,,,,,,,,,,,,,,4,2,1,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Mitchell,,Winnipeg,3b,4,3,0,,2,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Kline,,Winnipeg,1b,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,9,1,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Jude,,Winnipeg,rf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Lawler,,Winnipeg,ss,7,3,0,,0,,,,,,,1,,,,,,,,,,,,,,1,2,1,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Wilson,,Winnipeg,c,8,2,1,,0,,,,,,,,,,,,,,,,,,,,,5,1,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,Gervais,,Winnipeg,p,9,4,0,,0,,,,,,,,,,,,,,,,3,5,,,,1,3,0,,,
e18d62ce-176f-541f-a995-d45e824f4b2d,1915-06-20,0,TOTALS,,Winnipeg,,,31,2,,5,,,,,,,,,,,10,,,,,,,,,,24,11,2,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,Boley,,Duluth,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,Turner,,Duluth,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,Williams,,Duluth,p,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,Sweeley,,Duluth,c,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,TOTALS,,Duluth,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,1,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,Morse,,Grand Forks,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,Wolfe,,Grand Forks,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284431a2-3801-57fc-876e-510fccc9f6df,1915-06-21,0,TOTALS,,Grand Forks,,,,8,,11,,,,,,,,,,,,,,,,,,,,,,,2,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,McCabe,,Virginia,rf,1,4,1,,1,,,,,,,,,,1,,,,,,,,,,,0,0,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Sundheim,,Virginia,ss,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Fortman,,Virginia,2b,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,1,6,1,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Griesch,,Virginia,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Brokaw,,Virginia,cf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Kernan,,Virginia,3b,6,4,0,,2,,,,,,,,,,1,,,,,,,,,,,1,4,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Couture,,Virginia,1b,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,15,0,1,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Agnew,,Virginia,c,8,3,0,,0,,,,,,,,1,,,,,,,,,,,,,5,2,1,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Faeth,,Virginia,p,9,3,0,,1,,,,,,,,,,,,,,,,5,5,,1,,1,4,1,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,TOTALS,,Virginia,,,32,2,1,7,,,,,,,,,,,5,,,,,,,,,,27,17,4,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Pickering,,Winnipeg,lf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Bemis,,Winnipeg,cf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Baker,,Winnipeg,2b,3,2,0,,0,,,,,,,,,,1,,,,,,,,,,,3,5,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Mitchell,,Winnipeg,3b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,4,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Kline,,Winnipeg,1b,5,3,1,,0,,,,,,,,,,,,,,,,,,,,,10,0,0,1,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Jude,,Winnipeg,rf,6,2,2,,2,,,,,,,,1,,1,,,,,,,,,,,1,1,0,1,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Lawler,,Winnipeg,ss,7,4,0,,0,,,,,,,,,,1,,,,,,,,,,,0,0,1,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Smith,,Winnipeg,c,8,4,0,,1,1,,,,,,,,,,,,,,,,,,,,11,2,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,Thomas,,Winnipeg,p,9,3,0,,0,,,,,,,,,,,,,,,,2,9,,1,,0,2,0,,,
bdea002e-98c4-52d9-af36-c44b05553240,1915-06-21,0,TOTALS,,Winnipeg,,,30,3,,3,,,,,,,,,,,5,,,,,,,,,,27,14,1,,,
355fa006-4f5f-5c3b-ba88-2e5a7c3a8bd1,1915-06-22,0,TOTALS,,Fargo-Moorhead,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355fa006-4f5f-5c3b-ba88-2e5a7c3a8bd1,1915-06-22,0,TOTALS,,Fort William-Port Arthur,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,McCabe,,Virginia,rf-2b,1,5,1,,1,,1,,,,,,,,,,,,,,,,,,,1,1,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Cronin,,Virginia,rf,10,2,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Sundheim,,Virginia,ss,2,2,0,,0,,,,,,,,,,,,,,,,,,,,,2,3,1,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Fortman,,Virginia,2b,3,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,1,1,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Griesch,,Virginia,lf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Brokaw,,Virginia,cf,5,4,1,,1,,,,,,,,,,1,,,,,,,,,,,4,0,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Kernan,,Virginia,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Couture,,Virginia,1b,7,4,1,,1,,,,,,,1,,,,,,,,,,,,,,9,0,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Agnew,,Virginia,c,8,4,1,,1,1,,,,,,,,,,,,,,,,,,,,7,1,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Wright,,Virginia,p,9,4,0,,1,,,,,,,,,,,,,,,,1,6,,,,0,4,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,TOTALS,,Virginia,,,24,4,,6,,,,,,,,,,,6,,,,,,,,,,27,11,2,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Pickering,,Winnipeg,lf,1,5,0,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Wilson,,Winnipeg,c,10,2,0,,0,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Bemis,,Winnipeg,cf,2,5,0,,2,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Baker,,Winnipeg,2b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Mitchell,,Winnipeg,3b,4,4,2,,1,,,,,,,,,,,,,,,,,,,,,1,3,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Kline,,Winnipeg,1b,5,4,2,,3,,,,,,,,,,,,,,,,,,,,,9,0,1,1,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Jude,,Winnipeg,rf,6,4,1,,3,1,,,,,,,,,,,,,,,,,,,,5,0,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Lawler,,Winnipeg,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,3,1,1,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Smith,,Winnipeg,c,8,2,0,,0,,,,,,,,,,1,,,,,,,,,,,1,0,0,,,2
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,Shirley,,Winnipeg,p,9,4,1,,0,,,,,,,,,,,,,,,,3,5,1,1,,0,1,0,,,
7b68e539-1f53-5e8c-ad04-7c2498ab47bf,1915-06-22,0,TOTALS,,Winnipeg,,,38,7,,11,,,,,,,,,,,5,,,,,,,,,,27,12,2,,,
91e819cd-26b3-583f-b7e6-cc1595ff8f35,1915-06-22,0,TOTALS,,Duluth,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91e819cd-26b3-583f-b7e6-cc1595ff8f35,1915-06-22,0,TOTALS,,Grand Forks,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Adams,,St. Boniface,1b,1,5,1,,1,,,,,,,,,,1,,,,,,,,,,,9,0,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Murphy,,St. Boniface,3b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Miller,,St. Boniface,cf,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Lane,,St. Boniface,lf,4,5,2,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Mueller,,St. Boniface,rf,5,4,3,,2,,,,,,,1,,,,,,,,,,,,,,0,0,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Spellman,,St. Boniface,c,6,5,2,,4,,1,,,,,,,,,,,,,,,,,,,8,1,0,,,1
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Nagle,,St. Boniface,2b,7,4,1,,3,,,,,,,,,,,,,,,,,,,,,5,3,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Pfeffer,,St. Boniface,ss,8,5,0,,0,,,,,,,,,,1,,,,,,,,,,,2,1,1,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Boardman,,St. Boniface,p,9,4,0,,2,1,,,,,,,,,,,,,,,3,8,,,,0,2,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,TOTALS,,St. Boniface,,,40,10,,14,,,,,,,,,,,7,,,,,,,,,,27,9,2,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Burgwald,,Superior,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,2,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Connelly,,Superior,p,10,1,0,,0,,,,,,,,,,,,,2.2,,3,1,3,,,,0,2,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,McGee,,Superior,2b,2,4,0,,2,,,,,,,,,,,,,,,,,,,,,5,0,1,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Berger,,Superior,1b,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Kirkham,,Superior,cf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Swalm,,Superior,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Doyle,,Superior,rf,6,2,0,,0,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Bohlman,,Superior,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,3,1,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Kurke,,Superior,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,11,2,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,Snow,,Superior,p,9,2,0,,0,,,,,,,,,,,,,6.1,,11,2,7,,,,0,0,0,,,
c0341977-6f5a-5db3-92d6-9d19d43c972f,1915-06-22,0,TOTALS,,Superior,,,32,0,,3,,,,,,,,,,,7,,,,,,,,,,27,10,4,,,
0e51b9ed-8c1a-501b-b66a-c169321c4fac,1915-06-23,0,Brown,,Duluth,3b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
