key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
YKMNZJN,1912-07-04,1,Carolina Association,regular,,Spartanburg,5,,Greenville,5,,2600,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 5, 1912",0,0,0,0,2,0,1,2,,,,,,0,0,3,0,1,0,1,0,,,,,
PQMVXWX,1912-07-04,2,Carolina Association,regular,,Spartanburg,4,,Greenville,3,,2000,2:10,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 5, 1912",0,0,3,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,1,2,0,,,
ZMBNYGK,1912-07-04,2,Carolina Association,regular,,Greensboro,0,,Winston-Salem,2,,2800,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 5, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,,,,
DYLLRSK,1912-07-05,0,Carolina Association,regular,,Charlotte,1,,Greensboro,9,,350,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 6, 1912",0,0,0,0,0,0,1,0,0,,,,,0,2,1,0,1,0,0,5,x,,,,
VTQXRGR,1912-07-05,0,Carolina Association,regular,,Winston-Salem,,,Greenville,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 6, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
PSNJPBZ,1912-07-05,0,Carolina Association,regular,,Anderson,,,Spartanburg,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 6, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
ZYCTSXK,1912-07-06,1,Carolina Association,regular,,Spartanburg,5,,Anderson,3,,850,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 7, 1912",5,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,2,,,,
GFLMGCT,1912-07-06,2,Carolina Association,regular,,Spartanburg,0,,Anderson,6,,1500,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 7, 1912",0,0,0,0,0,0,0,0,0,,,,,2,0,0,2,0,1,1,0,0,,,,
WJRMZYG,1912-07-06,0,Carolina Association,regular,,Charlotte,9,,Greensboro,7,,700,2:10,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 7, 1912",0,2,0,0,4,0,0,2,1,,,,,0,1,0,2,0,0,0,0,4,,,,
CTLMQMC,1912-07-06,1,Carolina Association,regular,,Winston-Salem,3,,Greenville,0,,600,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 7, 1912",0,0,0,1,0,2,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
PTMWWTP,1912-07-06,2,Carolina Association,regular,,Winston-Salem,3,,Greenville,2,,650,1:15,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 7, 1912",0,1,1,0,0,1,0,,,,,,,0,1,0,0,0,0,0,,,,,,
LGRCSFT,1912-07-08,0,Carolina Association,regular,,Anderson,5,,Greenville,6,,400,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 9, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
LMGSBQJ,1912-07-08,1,Carolina Association,regular,,Greensboro,2,,Spartanburg,1,,450,2:20,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 9, 1912",0,0,0,0,1,0,0,0,0,1,,,,0,0,0,1,0,0,0,0,0,0,,,
GHDBPNH,1912-07-08,2,Carolina Association,regular,,Greensboro,1,,Spartanburg,2,,500,1:10,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 9, 1912",0,0,0,1,0,0,0,,,,,,,0,1,1,0,0,0,x,,,,,,
TZQXXNB,1912-07-08,0,Carolina Association,regular,,Charlotte,0,,Winston-Salem,8,,550,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 9, 1912",0,0,0,0,0,0,0,0,0,,,,,3,3,0,1,1,0,0,0,x,,,,
JCMHJVH,1912-07-09,0,Carolina Association,regular,,Greenville,1,,Anderson,2,,200,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 10, 1912",0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,0,x,,,,
TCJMTLL,1912-07-09,0,Carolina Association,regular,,Greensboro,15,,Spartanburg,7,,300,1:55,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 10, 1912",6,0,0,2,0,3,0,3,1,,,,,2,0,0,0,0,1,0,0,4,,,,
LDHKMHD,1912-07-09,0,Carolina Association,regular,,Charlotte,0,,Winston-Salem,2,,600,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 10, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,2,0,0,0,0,x,,,,
VKHYVYD,1912-07-10,0,Carolina Association,regular,,Greensboro,3,,Anderson,9,,200,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 11, 1912",0,0,0,0,0,0,0,0,3,,,,,0,0,1,0,1,1,3,3,x,,,,
XQYVJJG,1912-07-10,0,Carolina Association,regular,,Greenville,,,Charlotte,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 11, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
BPVWGYB,1912-07-10,0,Carolina Association,regular,,Spartanburg,,,Winston-Salem,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 11, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
FJFCLPF,1912-07-11,0,Carolina Association,regular,,Greensboro,3,,Anderson,5,,200,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 12, 1912",3,0,0,0,0,0,0,0,0,,,,,3,0,0,1,0,1,0,0,x,,,,
VFQCMMB,1912-07-11,1,Carolina Association,regular,,Greenville,4,,Charlotte,5,,1200,2:05,,,,1,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 12, 1912",0,0,0,1,0,0,0,3,0,0,,,,0,1,2,0,0,0,0,1,0,1,,,
RHHMLJK,1912-07-11,2,Carolina Association,regular,,Greenville,1,,Charlotte,4,,1400,0:57,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 12, 1912",0,0,1,0,0,,,,,,,,,2,0,0,1,1,,,,,,,,
MMYFQLM,1912-07-11,1,Carolina Association,regular,,Spartanburg,1,,Winston-Salem,9,,750,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 12, 1912",0,0,0,0,0,0,1,0,0,,,,,0,5,2,0,0,2,0,0,x,,,,
KPMBNQR,1912-07-11,2,Carolina Association,regular,,Spartanburg,4,,Winston-Salem,6,,1000,1:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 12, 1912",0,0,2,0,0,2,0,,,,,,,2,0,0,4,0,0,x,,,,,,
RKZBPFL,1912-07-12,0,Carolina Association,regular,,Winston-Salem,3,,Charlotte,5,,1100,1:39,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 13, 1912",0,0,0,1,0,0,0,2,0,,,,,2,0,0,2,0,1,0,0,x,,,,
KWCTXVX,1912-07-12,0,Carolina Association,regular,,Spartanburg,,,Greensboro,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 13, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
DZGKJRK,1912-07-12,0,Carolina Association,regular,,Anderson,4,,Greenville,3,,300,2:19,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 13, 1912",0,0,0,0,0,0,2,1,0,0,0,1,,0,0,0,0,0,1,1,1,0,0,0,0,
YKKPFQL,1912-07-13,0,Carolina Association,regular,,Winston-Salem,0,,Charlotte,7,,1650,2:12,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 14, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,3,1,1,2,0,x,,,,
PTXWCKZ,1912-07-13,1,Carolina Association,regular,,Spartanburg,1,,Greensboro,4,,800,1:27,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 14, 1912",0,0,0,0,0,0,1,0,0,,,,,0,0,1,0,0,1,0,2,x,,,,
GNFYJLP,1912-07-13,2,Carolina Association,regular,,Spartanburg,10,,Greensboro,0,,1100,1:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 14, 1912",0,2,2,1,5,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,
JCVBYWR,1912-07-13,0,Carolina Association,regular,,Anderson,1,,Greenville,10,,650,1:29,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 14, 1912",0,0,0,1,0,0,0,,,,,,,5,0,1,0,0,4,0,,,,,,
PLLZLDT,1912-07-15,0,Carolina Association,regular,,Charlotte,4,,Anderson,9,,650,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 16, 1912",0,1,0,0,0,0,0,0,3,,,,,1,3,0,5,0,0,0,0,x,,,,
HQKWYGZ,1912-07-15,0,Carolina Association,regular,,Winston-Salem,3,,Greensboro,8,,500,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 16, 1912",0,0,0,2,0,0,0,1,0,,,,,4,1,0,0,0,2,0,1,x,,,,
FSFBGDK,1912-07-15,0,Carolina Association,regular,,Greenville,5,,Spartanburg,3,,300,1;50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 16, 1912",0,0,0,2,0,1,1,0,1,,,,,1,0,0,0,2,0,0,0,0,,,,
KSHNZGP,1912-07-16,0,Carolina Association,regular,,Charlotte,3,,Anderson,2,,150,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 17, 1912",1,0,0,0,0,2,0,0,0,,,,,0,0,0,0,1,0,1,0,0,,,,
GPGVVTZ,1912-07-16,0,Carolina Association,regular,,Winston-Salem,3,,Greensboro,3,,300,2:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 17, 1912",0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,2,0,1,0,
DDTBVWS,1912-07-16,0,Carolina Association,regular,,Greenville,3,,Spartanburg,6,,350,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 17,1912",0,1,1,0,0,1,0,0,0,,,,,1,1,1,0,0,1,2,0,x,,,,
NNBGMZR,1912-07-17,0,Carolina Association,regular,,Charlotte,,,Anderson,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 18, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
GQLMMKW,1912-07-17,0,Carolina Association,regular,,Winston-Salem,5,,Greensboro,7,,700,2:00,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 18, 1912",0,0,0,4,0,0,0,0,1,,,,,1,0,0,0,5,0,0,1,x,,,,
ZYZBHGP,1912-07-17,0,Carolina Association,regular,,Greenville,,,Spartanburg,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120711.txt,"The Charlotte News Jul 18, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
NMLXVSC,1912-07-18,0,Carolina Association,regular,,Spartanburg,1,,Charlotte,4,,900,1:38,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 19, 1912",0,0,1,0,0,0,0,0,0,,,,,0,2,1,0,0,0,1,0,x,,,,
WSJFGPM,1912-07-18,0,Carolina Association,regular,,Greensboro,1,,Greenville,2,,400,2:02,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 19, 1912",0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,1,,
CXSBSVQ,1912-07-18,0,Carolina Association,regular,,Anderson,0,,Winston-Salem,5,,600,1:15,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 19, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,3,0,2,0,0,x,,,,
BNZSHXR,1912-07-19,0,Carolina Association,regular,,Spartanburg,0,,Charlotte,2,,1000,1:38,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 20, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,1,0,x,,,,
QNYYGBT,1912-07-19,0,Carolina Association,regular,,Greensboro,4,,Greenville,2,,200,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 20, 1912",2,0,0,0,1,0,0,1,0,,,,,1,0,0,0,0,0,1,0,0,,,,
MNCBTLG,1912-07-19,0,Carolina Association,regular,,Anderson,1,,Winston-Salem,2,,600,0:50,,called after 5 innings,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 20, 1912",1,0,0,0,0,,,,,,,,,1,0,0,1,0,,,,,,,,
GLGJSSR,1912-07-20,0,Carolina Association,regular,,Spartanburg,0,,Charlotte,4,,1150,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 21, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
NWHPYCZ,1912-07-20,0,Carolina Association,regular,,Greensboro,,,Greenville,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 21, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
YSCXYGQ,1912-07-20,0,Carolina Association,regular,,Anderson,5,,Winston-Salem,0,,500,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 21, 1912",1,0,1,0,0,2,1,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
BTTDJQV,1912-07-22,0,Carolina Association,regular,,Anderson,1,,Greensboro,5,,1000,"2""03",,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 23, 1912",0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,5,0,0,0,x,,,,
HDYZHZX,1912-07-22,0,Carolina Association,regular,,Charlotte,,,Greenville,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 23, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
PMJKYJH,1912-07-22,0,Carolina Association,regular,,Winston-Salem,3,,Spartanburg,2,,300,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 23, 1912",0,0,0,0,0,0,3,0,0,,,,,1,0,0,0,0,1,0,0,0,,,,
QXWXRNF,1912-07-23,0,Carolina Association,regular,,Anderson,5,,Greensboro,2,,650,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 24, 1912",2,1,1,0,0,1,0,0,0,,,,,0,0,0,0,0,0,2,0,0,,,,
ZQPCBYW,1912-07-23,0,Carolina Association,regular,,Charlotte,1,,Greenville,2,,450,2:29,,,,0,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 24, 1912",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LDXQGDF,1912-07-23,0,Carolina Association,regular,,Winston-Salem,3,,Spartanburg,10,,600,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 24, 1912",0,0,0,0,0,1,2,0,0,,,,,4,0,0,0,0,0,6,0,x,,,,
SNVYCBH,1912-07-24,0,Carolina Association,regular,,Anderson,11,,Greensboro,3,,700,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 25, 1912",2,4,0,0,2,1,0,2,0,,,,,3,0,0,0,0,0,0,0,0,,,,
CYQPJDR,1912-07-24,1,Carolina Association,regular,,Charlotte,3,,Greenville,1,,450,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 25, 1912",0,0,1,1,0,0,0,0,1,,,,,0,0,1,0,0,0,0,0,0,,,,
CHJGLXB,1912-07-24,2,Carolina Association,regular,,Charlotte,2,,Greenville,5,,650,1:15,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 25, 1912",0,2,0,0,0,0,0,,,,,,,0,3,1,1,0,0,x,,,,,,
LKYKYDD,1912-07-24,0,Carolina Association,regular,,Winston-Salem,9,,Spartanburg,15,,300,2:15,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120718.txt,"The Charlotte News Jul 25, 1912",1,1,1,0,0,0,3,0,3,,,,,2,1,5,2,0,2,3,0,x,,,,
